case_id,request_id,category,modality,layer,M,source_route,source_sha256,token_count,total_assignments,tokens,assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_assignment_fraction,top8_assignment_fraction,mean_active_expert_m,p50_active_expert_m,p95_active_expert_m,max_expert_m,tiny_expert_le1_fraction,tiny_expert_le2_fraction,tiny_expert_le4_fraction,rank_max_mean,rank_cv,rank_max,rank_min,unique_ranks_per_token,p_u4,p_u_ge3
deep_field_text_l24_m64,deep_field,natural,text,24,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,64,512,64,512,82,46.12529220971657,3.831361437510631,0.03009796142578125,0.22265625,0.376953125,6.2439024390243905,3.0,21.900000000000006,35,0.32926829268292684,0.47560975609756095,0.6585365853658537,1.265625,0.2251437257967119,162,97,3.65625,0.65625,1.0
deep_field_text_l44_m64,deep_field,natural,text,44,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,64,512,64,512,86,53.934843548379256,3.987776717079313,0.02523040771484375,0.193359375,0.34765625,5.953488372093023,4.0,21.5,28,0.26744186046511625,0.38372093023255816,0.5813953488372093,1.1171875,0.10349719765227945,143,112,3.703125,0.71875,0.984375
deep_field_text_l4_m128,deep_field,natural,text,4,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,128,1024,128,1024,103,62.191636277186845,4.13022052570691,0.023694992065429688,0.21484375,0.330078125,9.941747572815533,7.0,32.29999999999994,76,0.11650485436893204,0.2524271844660194,0.4174757281553398,1.2890625,0.19160544481923003,330,196,3.53125,0.5859375,0.9453125
deep_field_text_l24_m128,deep_field,natural,text,24,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,128,1024,128,1024,97,55.672464255986505,4.019485666636721,0.025447845458984375,0.212890625,0.35546875,10.556701030927835,6.0,38.19999999999993,73,0.20618556701030927,0.29896907216494845,0.44329896907216493,1.2578125,0.23893672651424633,322,184,3.625,0.6640625,0.9609375
deep_field_text_l44_m128,deep_field,natural,text,44,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,128,1024,128,1024,91,49.79687663483882,3.907952263887813,0.029338836669921875,0.2451171875,0.4052734375,11.252747252747254,6.0,47.5,66,0.2087912087912088,0.31868131868131866,0.4175824175824176,1.07421875,0.05878873805973598,275,236,3.78125,0.7890625,0.9921875
deep_field_text_l4_m256,deep_field,natural,text,4,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,256,2048,256,2048,112,60.82165279956983,4.107945857144197,0.026494503021240234,0.25048828125,0.35791015625,18.285714285714285,9.5,50.69999999999993,149,0.08928571428571429,0.16071428571428573,0.29464285714285715,1.3515625,0.22851979830590924,692,375,3.54296875,0.58984375,0.953125
deep_field_text_l24_m256,deep_field,natural,text,24,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,256,2048,256,2048,103,57.25065193645314,4.047439029905811,0.02549123764038086,0.216796875,0.3525390625,19.883495145631066,13.0,70.0,151,0.17475728155339806,0.2524271844660194,0.2912621359223301,1.236328125,0.1976568289887765,633,382,3.64453125,0.67578125,0.96875
deep_field_text_l44_m256,deep_field,natural,text,44,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,256,2048,256,2048,100,47.9072376616598,3.8692665924108502,0.03107309341430664,0.26025390625,0.41162109375,20.48,8.5,75.6499999999999,155,0.21,0.28,0.39,1.041015625,0.03708366708212407,533,488,3.8046875,0.80859375,0.99609375
deep_field_text_l4_m512,deep_field,natural,text,4,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,512,4096,512,4096,117,61.45964110335357,4.118380717169401,0.025865793228149414,0.25341796875,0.346923828125,35.00854700854701,19.0,86.19999999999965,300,0.05128205128205128,0.1111111111111111,0.2222222222222222,1.3349609375,0.21919640903733636,1367,739,3.564453125,0.599609375,0.96484375
deep_field_text_l24_m512,deep_field,natural,text,24,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,512,4096,512,4096,110,58.88001636122279,4.075501752294611,0.023417949676513672,0.1982421875,0.304931640625,37.236363636363635,19.0,111.29999999999998,274,0.15454545454545454,0.22727272727272727,0.2727272727272727,1.212890625,0.17334603312013325,1242,827,3.634765625,0.6640625,0.970703125
deep_field_text_l44_m512,deep_field,natural,text,44,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_17_deep_field.npz,8b08cfe83bc562fa0cb2c70fa3cd78d0d29fb763bdf4917cf396199bbf463ae5,512,4096,512,4096,107,45.58827114359863,3.8196504716725337,0.03431093692779541,0.2861328125,0.44091796875,38.2803738317757,13.0,155.7999999999996,339,0.14953271028037382,0.22429906542056074,0.35514018691588783,1.0986328125,0.0683907573054609,1125,947,3.814453125,0.818359375,0.99609375
retina_vision_l4_m32,retina,fine_grained,vision,4,32,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,32,256,32,256,37,26.22185550356067,3.266593242557896,0.050384521484375,0.34765625,0.54296875,6.918918918918919,5.0,20.199999999999974,29,0.08108108108108109,0.1891891891891892,0.4864864864864865,1.265625,0.25555355052806444,81,40,3.65625,0.6875,0.96875
retina_vision_l24_m32,retina,fine_grained,vision,24,32,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,32,256,32,256,47,30.305347375119972,3.4113241779714407,0.04266357421875,0.29296875,0.484375,5.446808510638298,3.0,16.39999999999999,22,0.3404255319148936,0.44680851063829785,0.5957446808510638,1.484375,0.30237503875568167,95,42,3.71875,0.71875,1.0
retina_vision_l44_m32,retina,fine_grained,vision,44,32,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,32,256,32,256,34,19.006047380891008,2.9447572117298764,0.0716552734375,0.4375,0.69140625,7.529411764705882,3.0,28.0,28,0.23529411764705882,0.4411764705882353,0.5588235294117647,1.234375,0.19795092905187386,79,50,3.96875,0.96875,1.0
retina_vision_l4_m64,retina,fine_grained,vision,4,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,64,512,64,512,65,36.17456685892003,3.588356298953675,0.03849029541015625,0.291015625,0.455078125,7.876923076923077,4.0,31.599999999999966,44,0.26153846153846155,0.4461538461538462,0.5692307692307692,1.3125,0.22622550368078528,168,92,3.765625,0.78125,0.984375
retina_vision_l24_m64,retina,fine_grained,vision,24,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,64,512,64,512,64,40.83820730388912,3.7096180967377537,0.032928466796875,0.25390625,0.41015625,8.0,4.5,22.69999999999999,40,0.15625,0.34375,0.5,1.4140625,0.2551950464228293,181,93,3.625,0.65625,0.96875
retina_vision_l44_m64,retina,fine_grained,vision,44,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,64,512,64,512,66,34.95591410377013,3.5540876704951465,0.04311370849609375,0.32421875,0.517578125,7.757575757575758,4.0,38.0,43,0.25757575757575757,0.42424242424242425,0.5151515151515151,1.1484375,0.10408525464432991,147,115,3.828125,0.84375,0.984375
retina_vision_l4_m128,retina,fine_grained,vision,4,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,128,1024,128,1024,87,47.3351585171924,3.8572533284120993,0.028797149658203125,0.205078125,0.3701171875,11.770114942528735,5.0,44.0,61,0.19540229885057472,0.3103448275862069,0.47126436781609193,1.20703125,0.13805153943025228,309,213,3.65625,0.6875,0.96875
retina_vision_l24_m128,retina,fine_grained,vision,24,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,128,1024,128,1024,92,57.02386794790185,4.04346991611723,0.023426055908203125,0.1865234375,0.32421875,11.130434782608695,6.5,35.900000000000006,60,0.11956521739130435,0.2608695652173913,0.43478260869565216,1.43359375,0.2538010599413323,367,207,3.6171875,0.6484375,0.96875
retina_vision_l44_m128,retina,fine_grained,vision,44,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,128,1024,128,1024,92,54.52968679296731,3.9987452651651445,0.026849746704101562,0.2236328125,0.3876953125,11.130434782608695,6.0,47.250000000000014,66,0.14130434782608695,0.1956521739130435,0.32608695652173914,1.140625,0.08535848977895374,292,238,3.71875,0.734375,0.984375
retina_vision_l4_m256,retina,fine_grained,vision,4,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,256,2048,256,2048,107,60.44974906605141,4.101812425952954,0.022549152374267578,0.1708984375,0.30322265625,19.14018691588785,9.0,68.39999999999998,105,0.07476635514018691,0.14953271028037382,0.2803738317757009,1.07421875,0.050043468653589676,550,478,3.63671875,0.6796875,0.95703125
retina_vision_l24_m256,retina,fine_grained,vision,24,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,256,2048,256,2048,108,67.8844042956912,4.217806321815852,0.019138813018798828,0.15673828125,0.271484375,18.962962962962962,12.0,58.64999999999999,91,0.06481481481481481,0.12037037037037036,0.25925925925925924,1.40625,0.23730267810363256,720,422,3.64453125,0.6640625,0.98046875
retina_vision_l44_m256,retina,fine_grained,vision,44,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,256,2048,256,2048,108,70.6194944810531,4.257306232177439,0.01878499984741211,0.15966796875,0.28759765625,18.962962962962962,14.0,66.64999999999999,88,0.07407407407407407,0.12962962962962962,0.19444444444444445,1.146484375,0.12319404641170394,587,414,3.69140625,0.71484375,0.9765625
retina_vision_l4_m512,retina,fine_grained,vision,4,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,512,4096,512,4096,114,67.04081415890434,4.20530160047515,0.02019500732421875,0.15966796875,0.278076171875,35.92982456140351,21.0,119.84999999999994,222,0.06140350877192982,0.09649122807017543,0.15789473684210525,1.04296875,0.030218258685089455,1068,982,3.666015625,0.69921875,0.966796875
retina_vision_l24_m512,retina,fine_grained,vision,24,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,512,4096,512,4096,118,76.82464404982692,4.341525474746159,0.016492128372192383,0.13720703125,0.235107421875,34.71186440677966,22.0,98.89999999999995,183,0.07627118644067797,0.0847457627118644,0.15254237288135594,1.341796875,0.2044668624629893,1374,829,3.68359375,0.69921875,0.984375
retina_vision_l44_m512,retina,fine_grained,vision,44,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/vision.retina.npz,ed64f6a2be4836a97f9f8f75e333f60d11adbebee74011e8edca89239c53bc56,512,4096,512,4096,116,78.4980231291169,4.3630734414026895,0.016215205192565918,0.14111328125,0.2431640625,35.310344827586206,27.0,101.5,176,0.05172413793103448,0.08620689655172414,0.13793103448275862,1.2021484375,0.1810266104679358,1231,725,3.6171875,0.6484375,0.96875
retina_text_l4_m32,retina,fine_grained,text,4,32,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,32,256,32,256,67,40.3882681941739,3.6985393515620864,0.038055419921875,0.3046875,0.44921875,3.8208955223880596,2.0,10.699999999999996,24,0.373134328358209,0.582089552238806,0.7761194029850746,1.109375,0.11848242881330548,71,52,3.75,0.75,1.0
retina_text_l24_m32,retina,fine_grained,text,24,32,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,32,256,32,256,71,46.755009078506795,3.844921396059283,0.03021240234375,0.24609375,0.390625,3.6056338028169015,2.0,11.0,22,0.38028169014084506,0.5915492957746479,0.7323943661971831,1.453125,0.32344127413256957,93,35,3.46875,0.5,0.96875
retina_text_l44_m32,retina,fine_grained,text,44,32,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,32,256,32,256,71,46.27638588971474,3.834631807005475,0.030853271484375,0.2578125,0.41796875,3.6056338028169015,2.0,13.0,18,0.38028169014084506,0.5070422535211268,0.7887323943661971,1.40625,0.2642427269576213,90,48,3.5625,0.59375,0.96875
retina_text_l4_m64,retina,fine_grained,text,4,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,64,512,64,512,81,51.23783778869138,3.936478278415534,0.02979278564453125,0.26171875,0.390625,6.320987654320987,5.0,20.0,46,0.16049382716049382,0.32098765432098764,0.48148148148148145,1.046875,0.08118988160479113,134,110,3.671875,0.671875,1.0
retina_text_l24_m64,retina,fine_grained,text,24,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,64,512,64,512,83,52.33376670024194,3.9576417975422546,0.02635955810546875,0.21484375,0.361328125,6.168674698795181,4.0,19.89999999999999,33,0.2289156626506024,0.3855421686746988,0.5542168674698795,1.46875,0.29481191037676885,188,84,3.578125,0.59375,0.984375
retina_text_l44_m64,retina,fine_grained,text,44,64,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,64,512,64,512,84,50.12075938874497,3.914435281324598,0.02938079833984375,0.24609375,0.390625,6.095238095238095,4.0,19.0,42,0.2857142857142857,0.39285714285714285,0.5357142857142857,1.265625,0.19818204521821597,162,96,3.609375,0.625,0.984375
retina_text_l4_m128,retina,fine_grained,text,4,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,128,1024,128,1024,91,57.12070554180188,4.0451666698773465,0.025629043579101562,0.2265625,0.3505859375,11.252747252747254,7.0,35.0,83,0.10989010989010989,0.17582417582417584,0.31868131868131866,1.140625,0.12451076133210334,292,208,3.6953125,0.6953125,1.0
retina_text_l24_m128,retina,fine_grained,text,24,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,128,1024,128,1024,91,51.77226209463346,3.946854525045811,0.026775360107421875,0.21875,0.3564453125,11.252747252747254,6.0,40.0,73,0.21978021978021978,0.32967032967032966,0.42857142857142855,1.5078125,0.3214537595537654,386,158,3.546875,0.5625,0.984375
retina_text_l44_m128,retina,fine_grained,text,44,128,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,128,1024,128,1024,92,57.42158231496615,4.050420231174366,0.023509979248046875,0.197265625,0.328125,11.130434782608695,8.0,36.15000000000002,70,0.22826086956521738,0.2391304347826087,0.33695652173913043,1.2109375,0.16098774246089748,310,194,3.640625,0.65625,0.984375
retina_text_l4_m256,retina,fine_grained,text,4,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,256,2048,256,2048,98,56.82638715427598,4.0400007804266025,0.026029109954833984,0.2333984375,0.3642578125,20.897959183673468,11.5,68.89999999999978,146,0.09183673469387756,0.12244897959183673,0.24489795918367346,1.220703125,0.1570839560957621,625,407,3.6953125,0.69921875,0.99609375
retina_text_l24_m256,retina,fine_grained,text,24,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,256,2048,256,2048,99,53.71822340823748,3.983752299779752,0.026013851165771484,0.20263671875,0.34521484375,20.68686868686869,12.0,76.19999999999999,164,0.15151515151515152,0.24242424242424243,0.3434343434343434,1.38671875,0.24592317997541174,710,360,3.54296875,0.5625,0.98046875
retina_text_l44_m256,retina,fine_grained,text,44,256,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,256,2048,256,2048,107,60.01688777074593,4.0946259854646305,0.023138999938964844,0.2041015625,0.31787109375,19.14018691588785,12.0,58.49999999999994,141,0.19626168224299065,0.2616822429906542,0.32710280373831774,1.134765625,0.18435058432088877,581,351,3.6796875,0.69140625,0.98828125
retina_text_l4_m512,retina,fine_grained,text,4,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,512,4096,512,4096,105,56.31981600354457,4.031046444861932,0.027667999267578125,0.2587890625,0.370361328125,39.00952380952381,21.0,96.79999999999994,291,0.0761904761904762,0.11428571428571428,0.1523809523809524,1.353515625,0.22130401641607134,1386,767,3.6328125,0.646484375,0.986328125
retina_text_l24_m512,retina,fine_grained,text,24,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,512,4096,512,4096,112,57.851981267980314,4.057887701419348,0.02490818500518799,0.207275390625,0.32861328125,36.57142857142857,19.0,121.24999999999972,357,0.125,0.22321428571428573,0.29464285714285715,1.328125,0.1953954901808325,1360,870,3.5546875,0.57421875,0.98046875
retina_text_l44_m512,retina,fine_grained,text,44,512,/home/esjung/MLLM-EP-github/poc_flashvep/deepep_revalidation/results/live_prefill_execution_regime_20260821_111609/routes/text.text_22_retina.npz,3c737ee7c0c42f10f8dfb825fba5f7a4635dd6fafe7f961cd0dafd70295f197c,512,4096,512,4096,108,55.839938694843184,4.022489360581795,0.026464223861694336,0.249267578125,0.358642578125,37.925925925925924,21.0,103.84999999999992,276,0.10185185185185185,0.2037037037037037,0.2777777777777778,1.181640625,0.1646036578155533,1210,750,3.720703125,0.7265625,0.994140625
