experiment,request_id,dataset,policy,answer_tokens,reference_nll,kl_per_answer_token,nll_delta,first_answer_token_equal,teacher_forced_greedy_equal,short_greedy_exact,prediction,reference_prediction,benchmark_correct,reference_benchmark_correct,assignment_drop_fraction,max_rank_reduction_median,max_rank_reduction_p10,max_rank_reduction_p90,chosen_k_counts
proxy_quality_heldout32_highdrop_20260911,gqa_12153,gqa,semantic_coarse_0.4,7,3.412952184677124,0.015073655173182487,0.026530981063842773,True,1.0,True,couch,couch,False,False,0.31785714285714284,0.3076205403791611,0.27455948232951716,0.34382890214092265,"[2160, 720, 0, 480, 0, 0, 0, 5040]"
proxy_quality_heldout32_highdrop_20260911,gqa_12153,gqa,semantic_full_0.5,7,3.412952184677124,0.021980203688144684,0.10311579704284668,True,0.8571429252624512,True,couch,couch,False,False,0.41785714285714287,0.4034157361776143,0.35099390942363035,0.45804886790587307,"[2400, 720, 1200, 0, 0, 480, 0, 3600]"
proxy_quality_heldout32_highdrop_20260911,gqa_12153,gqa,semantic_coarse_0.5,7,3.412952184677124,0.01580650731921196,0.012293100357055664,True,0.8571429252624512,True,couch,couch,False,False,0.37142857142857144,0.3594399881164587,0.32524662038728536,0.402931141439206,"[1920, 1920, 0, 0, 0, 0, 0, 4560]"
proxy_quality_heldout32_highdrop_20260911,gqa_12153,gqa,fixed_vision_k4,7,3.412952184677124,0.008064775727689266,0.04089713096618652,True,1.0,True,couch,couch,False,False,0.4,0.3739406779661017,0.3165014805975427,0.4236538461538462,"[0, 0, 0, 6720, 0, 0, 0, 1680]"
proxy_quality_heldout32_highdrop_20260911,gqa_12153,gqa,contribution_f0.4,7,3.412952184677124,0.010587490163743496,0.0779104232788086,True,1.0,True,couch,couch,False,False,0.32,0.29507775269626285,0.25520330324025475,0.3365422818791946,"[463, 843, 954, 918, 776, 805, 825, 2816]"
proxy_quality_heldout32_highdrop_20260911,gqa_12153,gqa,contribution_f0.5,7,3.412952184677124,0.017055748030543327,0.10300517082214355,True,0.8571429252624512,True,couch,couch,False,False,0.4,0.36704476779322204,0.32583190794588707,0.4164774744668853,"[818, 1260, 1167, 935, 741, 606, 584, 2289]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,stock,13,2.820488929748535,0.0,0.0,True,1.0,True,color,color,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,semantic_full_0.4,13,2.820488929748535,0.009605265222489834,-0.15027236938476562,True,1.0,True,color,color,True,True,0.3536184210526316,0.3380574152972205,0.3069756795422032,0.3775244919070221,"[3120, 2640, 720, 0, 0, 0, 0, 8112]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,semantic_coarse_0.4,13,2.820488929748535,0.018013186752796173,-0.1571488380432129,True,1.0,True,color,color,True,True,0.35567434210526316,0.34410540080177565,0.3053560664772238,0.39042096571424323,"[4080, 1680, 0, 720, 0, 0, 0, 8112]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,semantic_full_0.5,13,2.820488929748535,0.007756537292152643,-0.17612051963806152,True,1.0,True,color,color,True,True,0.4317434210526316,0.4132312925170068,0.36689320732009484,0.4583795960743599,"[3840, 1680, 2400, 0, 0, 720, 0, 5952]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,semantic_coarse_0.5,13,2.820488929748535,0.011550202034413815,-0.07586407661437988,True,1.0,True,color,color,True,True,0.43379934210526316,0.4159690404811735,0.3804360696568197,0.45754237717586843,"[3120, 4800, 0, 0, 0, 0, 0, 6672]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,fixed_vision_k4,13,2.820488929748535,0.004540041089057922,0.06806588172912598,True,1.0,True,color,color,True,True,0.4276315789473684,0.39160847776312,0.32483305896264697,0.43578070515304146,"[0, 0, 0, 12480, 0, 0, 0, 2112]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,contribution_f0.4,13,2.820488929748535,0.005214993841946125,0.0974724292755127,True,1.0,True,color,color,True,True,0.34210526315789475,0.31875481258848953,0.25838165402894625,0.35109584962203805,"[894, 1528, 1820, 1683, 1464, 1391, 1504, 4308]"
proxy_quality_heldout32_highdrop_20260911,gqa_7295,gqa,contribution_f0.5,13,2.820488929748535,0.009066677652299404,-0.15584015846252441,True,1.0,True,color,color,True,True,0.4276315789473684,0.4001027306468717,0.3514721680928577,0.43925018983332426,"[1509, 2354, 2169, 1737, 1375, 1142, 1031, 3275]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,stock,5,0.2014332115650177,0.0,0.0,True,1.0,True,1.87,1.87,False,False,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,semantic_full_0.4,5,0.2014332115650177,0.009487569332122803,0.003706231713294983,True,1.0,True,1.87,1.87,False,False,0.3623110151187905,0.3431023911710607,0.31948417092935366,0.38360736402477075,"[5088, 3840, 1152, 0, 0, 0, 0, 12144]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,semantic_coarse_0.4,5,0.2014332115650177,0.014154644683003426,-0.00037963688373565674,True,1.0,False,1.77,1.87,False,False,0.36339092872570194,0.3451583941848345,0.3154979023002363,0.3866597613010946,"[6432, 2496, 0, 1152, 0, 0, 0, 12144]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,semantic_full_0.5,5,0.2014332115650177,0.03404964134097099,0.15574529767036438,True,1.0,False,1.57,1.87,False,False,0.45680345572354214,0.4324640534847513,0.3952243663599615,0.48420869444154396,"[6528, 2496, 3648, 0, 0, 1152, 0, 8400]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,semantic_coarse_0.5,5,0.2014332115650177,0.06232064962387085,-0.02224130928516388,False,0.800000011920929,False,2.87,1.87,True,False,0.44654427645788336,0.4226167987142978,0.3927325581395349,0.47380946794550577,"[5088, 7296, 0, 0, 0, 0, 0, 9840]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,fixed_vision_k4,5,0.2014332115650177,0.03302610293030739,-0.05617445707321167,False,0.800000011920929,False,2.87,1.87,True,False,0.458963282937365,0.4168577166591681,0.3448350489665797,0.4801230484333877,"[0, 0, 0, 20400, 0, 0, 0, 1824]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,contribution_f0.4,5,0.2014332115650177,0.10917329043149948,-0.0725441724061966,False,0.800000011920929,False,2.87,1.87,True,False,0.367170626349892,0.3391910803774478,0.2732346423189434,0.39045851207603294,"[1118, 2266, 3327, 3145, 2570, 2258, 2417, 5123]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_727,chartqa,contribution_f0.5,5,0.2014332115650177,0.18052898347377777,-0.10765799134969711,False,0.800000011920929,False,2.87,1.87,True,False,0.458963282937365,0.4248156611081401,0.35330062954068153,0.4688435378661511,"[1988, 3737, 4112, 3179, 2233, 1829, 1629, 3517]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,stock,5,0.0003217628109268844,0.0,0.0,True,1.0,True,5.23,5.23,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,semantic_full_0.4,5,0.0003217628109268844,0.00011155100219184533,-0.0001550735323689878,True,1.0,True,5.23,5.23,True,True,0.3615301724137931,0.3443130902153995,0.3123703561725522,0.38375895464583143,"[5088, 3840, 1152, 0, 0, 0, 0, 12192]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,semantic_coarse_0.4,5,0.0003217628109268844,0.00013193108316045254,-0.0001585278077982366,True,1.0,True,5.23,5.23,True,True,0.36260775862068967,0.34652266404843723,0.3098946259470259,0.38213278426918523,"[6432, 2496, 0, 1152, 0, 0, 0, 12192]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,semantic_full_0.5,5,0.0003217628109268844,0.00022817582066636533,-0.00018073903629556298,True,1.0,True,5.23,5.23,True,True,0.4558189655172414,0.4336919239164328,0.39372768402321445,0.47724630113141864,"[6528, 2496, 3648, 0, 0, 1152, 0, 8448]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,semantic_coarse_0.5,5,0.0003217628109268844,0.0003312367189209908,-0.00022724122391082346,True,1.0,True,5.23,5.23,True,True,0.44558189655172414,0.42362298498575135,0.38955330783438286,0.46655653170359057,"[5088, 7296, 0, 0, 0, 0, 0, 9888]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,fixed_vision_k4,5,0.0003217628109268844,4.065883331350051e-05,-6.340417894534767e-05,True,1.0,True,5.23,5.23,True,True,0.4579741379310345,0.41787754848699665,0.3569322033898305,0.4878521126760564,"[0, 0, 0, 20400, 0, 0, 0, 1872]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,contribution_f0.4,5,0.0003217628109268844,0.0001298630959354341,-0.00015764481213409454,True,1.0,True,5.23,5.23,True,True,0.36637931034482757,0.3407284159954783,0.27987087517934006,0.38413341137412566,"[1125, 2288, 3344, 3114, 2485, 2265, 2516, 5135]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2259,chartqa,contribution_f0.5,5,0.0003217628109268844,0.0001648502511670813,-0.00013505254173651338,True,1.0,True,5.23,5.23,True,True,0.4579741379310345,0.41825379470251545,0.3620037600069722,0.48545945271303315,"[2035, 3781, 4111, 2987, 2247, 1838, 1749, 3524]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,stock,4,6.159684562589973e-05,5.7920783724796365e-09,0.0,True,1.0,True,167,167,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,semantic_full_0.4,4,6.159684562589973e-05,4.349524715507869e-06,-1.7730122635839507e-05,True,1.0,True,167,167,True,True,0.3554025423728814,0.33636238752661585,0.306720171494301,0.3759826035150432,"[5088, 3840, 1152, 0, 0, 0, 0, 12576]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,semantic_coarse_0.4,4,6.159684562589973e-05,6.456561095546931e-06,-2.2438391169998795e-05,True,1.0,True,167,167,True,True,0.3564618644067797,0.33533604186751137,0.3116162290659472,0.37270372582511063,"[6432, 2496, 0, 1152, 0, 0, 0, 12576]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,semantic_full_0.5,4,6.159684562589973e-05,7.909873147582402e-07,-5.068141035735607e-07,True,1.0,True,167,167,True,True,0.4480932203389831,0.42409089312065207,0.3882239410079413,0.46225445388731506,"[6528, 2496, 3648, 0, 0, 1152, 0, 8832]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,semantic_coarse_0.5,4,6.159684562589973e-05,2.3230370516102994e-06,3.872817615047097e-06,True,1.0,True,167,167,True,True,0.4380296610169492,0.4140677370209774,0.3828084636106186,0.45876788205479563,"[5088, 7296, 0, 0, 0, 0, 0, 10272]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,fixed_vision_k4,4,6.159684562589973e-05,5.641305051540257e-06,-2.0352264982648194e-05,True,1.0,True,167,167,True,True,0.4502118644067797,0.4013146342687047,0.34376948674794794,0.46733880926588434,"[0, 0, 0, 20400, 0, 0, 0, 2256]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,contribution_f0.4,4,6.159684562589973e-05,3.3532228371768724e-07,1.9369908841326833e-06,True,1.0,True,167,167,True,True,0.3601694915254237,0.3277008669059293,0.27669820023459263,0.38220430107526887,"[1107, 2308, 3292, 3107, 2625, 2261, 2398, 5558]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_2495,chartqa,contribution_f0.5,4,6.159684562589973e-05,7.72930434322916e-07,-1.5279510989785194e-10,True,1.0,True,167,167,True,True,0.4502118644067797,0.4085082665288062,0.3554019740279601,0.4692456479690522,"[2015, 3694, 4092, 3165, 2320, 1795, 1661, 3914]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,stock,3,4.660771446651779e-05,0.0,0.0,True,1.0,True,Ted Baker,Ted Baker,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,semantic_full_0.4,3,4.660771446651779e-05,4.9146427045343444e-05,5.681038965121843e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.36546840958605664,0.35076651730823255,0.32353814329796315,0.37981195045836846,"[5088, 3840, 1152, 0, 0, 0, 0, 11952]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,semantic_coarse_0.4,3,4.660771446651779e-05,3.6656092561315745e-05,3.746408401639201e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.36655773420479304,0.3521754105588008,0.32954769016150093,0.38678300496643564,"[6432, 2496, 0, 1152, 0, 0, 0, 11952]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,semantic_full_0.5,3,4.660771446651779e-05,6.850431236671284e-05,9.244117245543748e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.46078431372549017,0.4494114159891599,0.4173628264403488,0.47782127691556125,"[6528, 2496, 3648, 0, 0, 1152, 0, 8208]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,semantic_coarse_0.5,3,4.660771446651779e-05,4.711007568403147e-05,6.276900239754468e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.4504357298474945,0.43297512178681946,0.40700334821428574,0.4582953894742684,"[5088, 7296, 0, 0, 0, 0, 0, 9648]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,fixed_vision_k4,3,4.660771446651779e-05,1.338718539045658e-05,1.4541143173119053e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.46296296296296297,0.43791871020670226,0.3793193973454927,0.47488057355267893,"[0, 0, 0, 20400, 0, 0, 0, 1632]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,contribution_f0.4,3,4.660771446651779e-05,1.1083352546847891e-05,1.5454923413926736e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.37037037037037035,0.3518705545923644,0.2911074382718433,0.3862479561767342,"[1245, 2505, 3074, 2922, 2478, 2329, 2385, 5094]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1260,chartqa,contribution_f0.5,3,4.660771446651779e-05,1.8772503608488478e-05,2.5824181648204103e-05,True,1.0,True,Ted Baker,Ted Baker,True,True,0.46296296296296297,0.44036972628634474,0.386239811852529,0.4708155277510427,"[2141, 3750, 3924, 3029, 2342, 1827, 1697, 3322]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,stock,12,2.764101982116699,5.48782841391926e-09,0.0,True,1.0,True,right,right,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,semantic_full_0.4,12,2.764101982116699,0.0041289119981229305,0.008854150772094727,True,1.0,True,right,right,True,True,0.3418803418803419,0.3296252034949302,0.3016843184430058,0.36738021750138655,"[3840, 2400, 960, 0, 0, 0, 0, 9648]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,semantic_coarse_0.4,12,2.764101982116699,0.00036990130320191383,0.0824277400970459,True,1.0,True,right,right,True,True,0.3400997150997151,0.3318923981866547,0.3043518937138816,0.36348694692977085,"[4560, 1680, 0, 960, 0, 0, 0, 9648]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,semantic_full_0.5,12,2.764101982116699,0.0006882711313664913,0.028861045837402344,True,1.0,True,right,right,True,True,0.43625356125356124,0.42785094031855686,0.3897333066513787,0.46167906582540724,"[4800, 1680, 2640, 0, 0, 960, 0, 6768]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,semantic_coarse_0.5,12,2.764101982116699,0.0006287714932113886,0.04711318016052246,True,1.0,True,right,right,True,True,0.4131054131054131,0.3999123761179599,0.3649048429521894,0.43597059925731607,"[3840, 4800, 0, 0, 0, 0, 0, 8208]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,fixed_vision_k4,12,2.764101982116699,0.0004376857541501522,0.013101339340209961,True,1.0,True,right,right,True,True,0.42735042735042733,0.40192307692307694,0.33868528214077953,0.4480032395884995,"[0, 0, 0, 14400, 0, 0, 0, 2448]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,contribution_f0.4,12,2.764101982116699,0.0009756427025422454,-0.003847837448120117,True,1.0,True,right,right,True,True,0.3418803418803419,0.3257719051252566,0.26879488958002373,0.35488856763412,"[1270, 1821, 2041, 1681, 1480, 1603, 1689, 5263]"
proxy_quality_heldout32_highdrop_20260911,gqa_6754,gqa,contribution_f0.5,12,2.764101982116699,0.004119269084185362,0.09533143043518066,True,1.0,True,right,right,True,True,0.42735042735042733,0.4031733713662486,0.3438117915713149,0.43645505556166797,"[2126, 2635, 2321, 1764, 1444, 1304, 1307, 3947]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,stock,11,2.2991814613342285,7.7823276711797e-09,0.0,True,1.0,True,yes,yes,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,semantic_full_0.4,11,2.2991814613342285,0.007920579984784126,0.017161130905151367,True,1.0,True,yes,yes,True,True,0.33557046979865773,0.3307937074443677,0.2921619433198381,0.3621428316289546,"[3120, 2160, 720, 0, 0, 0, 0, 8304]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,semantic_coarse_0.4,11,2.2991814613342285,0.01555386371910572,-0.05131673812866211,True,1.0,True,yes,yes,True,True,0.33557046979865773,0.3329123016950217,0.2843464335454954,0.35465142018553214,"[3840, 1440, 0, 720, 0, 0, 0, 8304]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,semantic_full_0.5,11,2.2991814613342285,0.006916326936334372,-0.033216238021850586,True,1.0,True,yes,yes,True,True,0.4320469798657718,0.4229175236528178,0.37185564882344846,0.4637111164697372,"[4080, 1440, 2160, 0, 0, 720, 0, 5904]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,semantic_coarse_0.5,11,2.2991814613342285,0.0017241619061678648,-0.020642757415771484,True,1.0,True,yes,yes,True,True,0.4173657718120805,0.4069688332223702,0.3710257470313972,0.4464202172096909,"[3120, 4320, 0, 0, 0, 0, 0, 6864]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,fixed_vision_k4,11,2.2991814613342285,0.0037158052437007427,0.041988372802734375,True,1.0,True,yes,yes,True,True,0.436241610738255,0.40446081958620933,0.34235913096663595,0.44742897690171257,"[0, 0, 0, 12480, 0, 0, 0, 1824]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,contribution_f0.4,11,2.2991814613342285,0.002951761707663536,0.005143404006958008,True,1.0,True,yes,yes,True,True,0.348993288590604,0.3289877300613497,0.2745441988950276,0.36579971523493116,"[1048, 1659, 1725, 1505, 1295, 1303, 1510, 4259]"
proxy_quality_heldout32_highdrop_20260911,gqa_2290,gqa,contribution_f0.5,11,2.2991814613342285,0.017101863399147987,0.05336403846740723,True,1.0,True,yes,yes,True,True,0.436241610738255,0.4147370365808597,0.35571987892347173,0.4501521918341833,"[1756, 2290, 2070, 1560, 1239, 1232, 1117, 3040]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,stock,9,3.008469343185425,5.950397952148023e-09,0.0,True,1.0,True,fire truck,fire truck,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,semantic_full_0.4,9,3.008469343185425,0.01233028806746006,-0.08003497123718262,True,0.8888888955116272,True,fire truck,fire truck,True,True,0.3630410022779043,0.35766001831688204,0.3174281759080398,0.38502923976608194,"[4800, 3600, 1200, 0, 0, 0, 0, 11472]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,semantic_coarse_0.4,9,3.008469343185425,0.010689412243664265,-0.008500099182128906,True,0.8888888955116272,True,fire truck,fire truck,True,True,0.3630410022779043,0.3577117693523706,0.3152489240741725,0.39176136363636366,"[6000, 2400, 0, 1200, 0, 0, 0, 11472]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,semantic_full_0.5,9,3.008469343185425,0.0461917407810688,-0.008950948715209961,True,0.8888888955116272,True,fire truck,fire truck,True,True,0.45558086560364464,0.44830138624883786,0.39092320529403185,0.47505834477249087,"[6000, 2400, 3600, 0, 0, 1200, 0, 7872]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,semantic_coarse_0.5,9,3.008469343185425,0.01441000122576952,0.0436708927154541,True,1.0,True,fire truck,fire truck,True,True,0.45558086560364464,0.4443916444906861,0.4065613410473224,0.4813571702851695,"[4800, 7200, 0, 0, 0, 0, 0, 9072]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,fixed_vision_k4,9,3.008469343185425,0.010614966042339802,-0.011248111724853516,True,1.0,True,fire truck,fire truck,True,True,0.45558086560364464,0.42521632711579105,0.36489096573208724,0.4690296827360091,"[0, 0, 0, 19200, 0, 0, 0, 1872]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,contribution_f0.4,9,3.008469343185425,0.005537175107747316,-0.05372977256774902,True,0.8888888955116272,True,fire truck,fire truck,True,True,0.36446469248291574,0.3411507235598525,0.29630056209627154,0.3891285021282191,"[1406, 2311, 2848, 2514, 2239, 2225, 2269, 5260]"
proxy_quality_heldout32_highdrop_20260911,gqa_10206,gqa,contribution_f0.5,9,3.008469343185425,0.017343778163194656,-0.058237314224243164,True,0.8888888955116272,True,fire truck,fire truck,True,True,0.45558086560364464,0.43062753393266345,0.3658518187028195,0.48225771649842203,"[2373, 3434, 3560, 2656, 2022, 1742, 1611, 3674]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,stock,8,3.8558945655822754,0.0,0.0,True,1.0,True,yes,yes,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,semantic_full_0.4,8,3.8558945655822754,0.005018658936023712,-0.10517692565917969,True,1.0,True,yes,yes,True,True,0.3697447447447447,0.36098101050290726,0.32664499970502897,0.392686318131257,"[3600, 2880, 960, 0, 0, 0, 0, 8544]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,semantic_coarse_0.4,8,3.8558945655822754,0.0015292707830667496,-0.1356945037841797,True,1.0,True,yes,yes,True,True,0.3622372372372372,0.35202630248886707,0.3212938836553138,0.39036786264554263,"[4560, 1920, 0, 720, 0, 0, 0, 8784]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,semantic_full_0.5,8,3.8558945655822754,0.0016707563772797585,-0.14054536819458008,True,1.0,True,yes,yes,True,True,0.4635885885885886,0.45447639440374404,0.4268258961668704,0.489836970096774,"[4560, 1920, 2880, 0, 0, 720, 0, 5904]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,semantic_coarse_0.5,8,3.8558945655822754,0.0028770389035344124,-0.1013941764831543,True,1.0,True,yes,yes,True,True,0.4560810810810811,0.4490116520012722,0.40760498380977644,0.4819077306733167,"[3600, 5520, 0, 0, 0, 0, 0, 6864]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,fixed_vision_k4,8,3.8558945655822754,0.000782606890425086,-0.0563197135925293,True,1.0,True,yes,yes,True,True,0.45045045045045046,0.4328379093251292,0.3630982206660606,0.46189625369810194,"[0, 0, 0, 14400, 0, 0, 0, 1584]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,contribution_f0.4,8,3.8558945655822754,0.00419516721740365,-0.16279864311218262,True,1.0,True,yes,yes,True,True,0.36036036036036034,0.3426280238245766,0.29465343949875994,0.3763597867001255,"[1267, 1759, 1948, 1836, 1567, 1562, 1748, 4297]"
proxy_quality_heldout32_highdrop_20260911,gqa_7155,gqa,contribution_f0.5,8,3.8558945655822754,0.0031566997058689594,-0.09458065032958984,True,1.0,True,yes,yes,True,True,0.45045045045045046,0.4261691676084914,0.37687653044566577,0.46146709146009796,"[2034, 2560, 2436, 1845, 1503, 1314, 1305, 2987]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,stock,5,7.583385740872473e-05,9.652731947085158e-09,0.0,True,1.0,True,2.76,2.76,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,semantic_full_0.4,5,7.583385740872473e-05,2.8953805667697452e-05,-4.653333962778561e-05,True,1.0,True,2.76,2.76,True,True,0.3615301724137931,0.35243070411519795,0.3139705500537814,0.3726789464612871,"[5088, 3840, 1152, 0, 0, 0, 0, 12192]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,semantic_coarse_0.4,5,7.583385740872473e-05,1.9330384020577185e-05,-3.9619728340767324e-05,True,1.0,True,2.76,2.76,True,True,0.36260775862068967,0.3488109054066501,0.31491899735431905,0.37570941194853896,"[6432, 2496, 0, 1152, 0, 0, 0, 12192]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,semantic_full_0.5,5,7.583385740872473e-05,6.168389518279582e-05,-5.654637061525136e-05,True,1.0,True,2.76,2.76,True,True,0.4558189655172414,0.4463271360178577,0.3986686060089149,0.4674710964366337,"[6528, 2496, 3648, 0, 0, 1152, 0, 8448]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,semantic_coarse_0.5,5,7.583385740872473e-05,4.753902612719685e-05,-5.325634265318513e-05,True,1.0,True,2.76,2.76,True,True,0.44558189655172414,0.43198578762731665,0.3852312343735065,0.4603953561077829,"[5088, 7296, 0, 0, 0, 0, 0, 9888]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,fixed_vision_k4,5,7.583385740872473e-05,6.542309620272135e-06,-5.864916602149606e-06,True,1.0,True,2.76,2.76,True,True,0.4579741379310345,0.42107575564115113,0.35846986672148556,0.47949697564747595,"[0, 0, 0, 20400, 0, 0, 0, 1872]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,contribution_f0.4,5,7.583385740872473e-05,7.085207016643835e-06,-1.72825857589487e-05,True,1.0,True,2.76,2.76,True,True,0.36637931034482757,0.33993663176142624,0.2816770699550039,0.3870359364843532,"[1480, 2556, 2965, 2634, 2306, 2319, 2667, 5345]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_1789,chartqa,contribution_f0.5,5,7.583385740872473e-05,5.51598805031972e-06,-2.2550819267053157e-05,True,1.0,True,2.76,2.76,True,True,0.4579741379310345,0.4229544160662754,0.36174626025534373,0.4826915774284195,"[2480, 3848, 3570, 2702, 2203, 2003, 1879, 3587]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_826,chartqa,stock,2,0.01187768206000328,0.0,0.0,True,1.0,True,8,8,True,True,0.0,0.0,,,
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_826,chartqa,semantic_full_0.4,2,0.01187768206000328,0.0028659116942435503,0.0008550761267542839,True,1.0,True,8,8,True,True,0.3623110151187905,0.3570411164399252,0.32786292141568757,0.38130721854422184,"[5088, 3840, 1152, 0, 0, 0, 0, 12144]"
proxy_quality_heldout32_highdrop_20260911,chartqa_heldout_826,chartqa,semantic_coarse_0.4,2,0.01187768206000328,0.0006648913840763271,-0.00017082598060369492,True,1.0,True,8,8,True,True,0.36339092872570194,0.3555361432627211,0.3321979486351155,0.3777376274674899,"[6432, 2496, 0, 1152, 0, 0, 0, 12144]"
