request_id,condition,rep,wave,layer,worker_dp_rank,ep_rank,total_assignments,local_rows,expert_ms,dispatch_ms,combine_ms,active_experts_local,expert_max_assignments_local,expert_mean_assignments_local,expert_load_cv_local,tiny_expert_fraction_local,expert_histogram
qwen_ep8_long_balanced_rep2,long_balanced,2,15,28,0,0,3714.0,3468,0.5369279980659485,0.34457600116729736,0.8649600148200989,12,1618.0,232.125,2.0847507016491553,0.25,"[4, 20, 4, 26, 716, 4, 1214, 42, 28, 0, 1618, 8, 0, 30, 0, 0]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,29,0,0,14708.0,9634,0.9515200257301331,0.29548799991607666,0.4222080111503601,12,8890.0,919.25,2.3889901760275936,0.16666666666666666,"[26, 56, 14, 1960, 8, 6, 4, 4, 20, 0, 0, 0, 2526, 8890, 1194, 0]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,30,0,0,5510.0,5284,0.6555520296096802,0.2683520019054413,0.7677760124206543,14,3634.0,344.375,2.525365379145644,0.14285714285714285,"[180, 6, 6, 62, 8, 4, 3634, 4, 62, 542, 0, 0, 378, 560, 20, 44]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,31,0,0,6586.0,6078,0.7120959758758545,0.27558401226997375,0.7107200026512146,14,4752.0,411.625,2.7746858803664756,0.2857142857142857,"[82, 4, 6, 170, 4, 4, 18, 20, 0, 332, 4752, 872, 12, 0, 4, 306]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,32,0,0,23106.0,10124,1.1009279489517212,0.29049599170684814,0.2635200023651123,15,5234.0,1444.125,1.1096259170688771,0.2,"[2202, 4, 3134, 2462, 1744, 878, 4016, 4, 0, 310, 5234, 2444, 2, 556, 50, 66]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,33,0,0,25562.0,9910,1.1314879655838013,0.29305601119995117,0.2603200078010559,16,5942.0,1597.625,1.3175426641001644,0.25,"[1378, 4, 5892, 4, 1546, 4, 700, 6, 248, 14, 192, 2288, 4, 5942, 2144, 5196]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,34,0,0,14902.0,8462,0.8971520066261292,0.2813760042190552,0.5152320265769958,13,6714.0,931.375,1.9574152082736667,0.15384615384615385,"[2248, 6714, 38, 256, 6, 4016, 4, 250, 442, 620, 298, 0, 0, 2, 8, 0]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,35,0,0,15036.0,9090,0.9601280093193054,0.29289600253105164,0.41071999073028564,14,6574.0,939.75,1.855383249807285,0.07142857142857142,"[70, 4, 6, 936, 284, 538, 6574, 262, 6, 18, 0, 58, 0, 274, 2758, 3248]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,36,0,0,9966.0,9746,0.927295982837677,0.2826240062713623,0.42204800248146057,14,9450.0,622.875,3.6599932419400694,0.2857142857142857,"[34, 186, 6, 4, 6, 4, 4, 30, 132, 48, 4, 9450, 0, 0, 48, 10]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,37,0,0,10758.0,7610,0.8450559973716736,0.2653439939022064,0.46143999695777893,15,3740.0,672.375,1.6216867592318251,0.2,"[928, 1282, 10, 4, 8, 4, 30, 8, 4, 0, 12, 336, 1950, 3740, 2418, 24]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,38,0,0,13498.0,9952,0.9586880207061768,0.30793601274490356,0.4136640131473541,15,8810.0,843.625,2.4687537203915313,0.0,"[100, 8, 8810, 6, 398, 558, 572, 100, 0, 790, 26, 30, 1128, 516, 438, 18]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,39,0,0,18570.0,10008,1.0408960580825806,0.2853119969367981,0.38467198610305786,15,8464.0,1160.625,1.8366808956786866,0.2,"[618, 4, 3762, 10, 8, 2042, 4, 4, 1444, 0, 118, 626, 304, 1154, 8464, 8]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,40,0,0,5288.0,4836,0.6478719711303711,0.2691519856452942,0.6194559931755066,14,2790.0,330.5,2.177900084835769,0.42857142857142855,"[4, 90, 4, 12, 2790, 4, 760, 4, 30, 2, 330, 8, 0, 1248, 0, 2]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,41,0,0,8244.0,7406,0.7957760095596313,0.374752014875412,0.5535039901733398,14,6492.0,515.25,3.0341415496103386,0.35714285714285715,"[34, 318, 24, 200, 4, 4, 1026, 4, 2, 0, 100, 8, 0, 6492, 24, 4]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,42,0,0,6934.0,5096,0.6472960114479065,0.2704960107803345,0.7028800249099731,11,2020.0,433.375,1.4886159743091747,0.09090909090909091,"[516, 10, 1750, 4, 890, 16, 26, 20, 994, 0, 0, 0, 0, 0, 2020, 688]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,43,0,0,13228.0,8986,0.9536319971084595,0.3404479920864105,0.4270080029964447,11,8184.0,826.75,2.4540236778458864,0.2727272727272727,"[4, 4, 898, 324, 22, 4, 616, 214, 0, 46, 2912, 8184, 0, 0, 0, 0]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,44,0,0,17988.0,9572,1.02675199508667,0.30137598514556885,0.2529599964618683,15,7934.0,1124.25,1.8418781393522534,0.26666666666666666,"[38, 6, 2906, 4, 4, 1342, 4, 1780, 0, 34, 44, 336, 3514, 40, 2, 7934]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,45,0,0,11632.0,6886,0.8236479759216309,0.3081279993057251,0.3720319867134094,13,5724.0,727.0,2.008245793357871,0.3076923076923077,"[4, 882, 2436, 122, 5724, 24, 24, 1524, 2, 0, 2, 2, 0, 864, 0, 22]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,46,0,0,7648.0,5420,0.7134720087051392,0.35340800881385803,0.5522879958152771,14,3804.0,478.0,2.1879704887598073,0.14285714285714285,"[4, 606, 8, 8, 216, 40, 30, 4, 80, 0, 36, 178, 0, 3804, 142, 2492]"
qwen_ep8_long_balanced_rep2,long_balanced,2,15,47,0,0,7964.0,5404,0.7037439942359924,0.29628801345825195,0.6231359839439392,14,2712.0,497.75,1.516299997705698,0.2857142857142857,"[644, 4, 4, 20, 4, 4, 1002, 1630, 0, 220, 420, 46, 1190, 0, 2712, 64]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,0,0,0,718.0,626,0.38841599225997925,0.502240002155304,0.1375039964914322,10,478.0,44.875,2.563641273223166,0.4,"[56, 4, 6, 64, 4, 4, 8, 4, 0, 0, 0, 90, 478, 0, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,1,0,0,2606.0,1364,0.4251840114593506,0.2998400032520294,0.11340799927711487,13,844.0,162.875,1.2878547887579714,0.15384615384615385,"[16, 4, 156, 114, 844, 4, 162, 178, 324, 112, 0, 0, 0, 350, 276, 66]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,2,0,0,1200.0,944,0.5315200090408325,0.3203519880771637,0.1807679980993271,14,664.0,75.0,2.154705445195597,0.42857142857142855,"[8, 4, 4, 4, 56, 4, 4, 186, 68, 4, 152, 0, 36, 0, 6, 664]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,3,0,0,1248.0,830,0.4052160084247589,0.3776960074901581,0.10844799876213074,13,196.0,78.0,0.8037653826021369,0.15384615384615385,"[4, 68, 196, 4, 114, 56, 140, 152, 0, 152, 108, 86, 116, 52, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,4,0,0,1206.0,1046,0.40556800365448,0.3117760121822357,0.14956800639629364,11,792.0,75.375,2.5326716991255793,0.2727272727272727,"[4, 164, 8, 4, 44, 6, 4, 8, 0, 0, 48, 124, 792, 0, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,5,0,0,2154.0,1434,0.4259200096130371,0.3871999979019165,0.1300159990787506,13,992.0,134.625,2.0540831009434255,0.5384615384615384,"[4, 4, 6, 4, 992, 4, 4, 4, 10, 414, 120, 0, 2, 586, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,6,0,0,660.0,620,0.38361600041389465,0.270687997341156,0.1480959951877594,13,378.0,41.25,2.2789732355305237,0.5384615384615384,"[4, 4, 4, 142, 4, 4, 4, 6, 64, 0, 6, 0, 378, 36, 0, 4]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,7,0,0,968.0,828,0.40911999344825745,0.3420160114765167,0.13222399353981018,14,320.0,60.5,1.5058794683365502,0.21428571428571427,"[4, 8, 10, 244, 80, 4, 16, 6, 2, 320, 30, 90, 48, 0, 0, 106]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,8,0,0,2088.0,1264,0.43327999114990234,0.32902398705482483,0.12572799623012543,14,516.0,130.5,1.2387572231971942,0.2857142857142857,"[4, 4, 66, 438, 336, 70, 116, 4, 2, 516, 44, 226, 0, 0, 62, 200]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,9,0,0,4322.0,1504,0.4930559992790222,0.33321601152420044,0.08697599917650223,16,1314.0,270.125,1.5917124194382393,0.3125,"[1314, 12, 1256, 4, 4, 4, 268, 4, 42, 22, 268, 226, 4, 786, 68, 40]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,10,0,0,2080.0,1192,0.40966400504112244,0.3221440017223358,0.16223999857902527,11,522.0,130.0,1.4303038945515147,0.18181818181818182,"[196, 466, 4, 108, 4, 438, 302, 8, 0, 522, 0, 0, 0, 6, 26, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,11,0,0,2480.0,1438,0.4423680007457733,0.41571199893951416,0.1194240003824234,13,1150.0,155.0,1.8384889510978992,0.3076923076923077,"[24, 4, 4, 1150, 458, 4, 96, 212, 44, 4, 0, 0, 0, 72, 260, 148]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,12,0,0,1656.0,1270,0.437855988740921,0.3118399977684021,0.10700800269842148,14,794.0,103.5,2.234230316202154,0.2857142857142857,"[16, 92, 42, 4, 22, 6, 4, 4, 620, 10, 4, 794, 0, 0, 30, 8]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,13,0,0,1336.0,1046,0.40012800693511963,0.3210879862308502,0.1438080072402954,14,372.0,83.5,1.511558014185524,0.35714285714285715,"[372, 26, 4, 4, 4, 4, 30, 4, 0, 0, 14, 66, 276, 168, 342, 22]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,14,0,0,2312.0,1304,0.41312000155448914,0.32624000310897827,0.1478399932384491,14,792.0,144.5,1.5337543446778332,0.14285714285714285,"[6, 10, 792, 4, 450, 106, 136, 4, 26, 142, 52, 74, 0, 0, 480, 30]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,15,0,0,2778.0,1468,0.43516799807548523,0.3721280097961426,0.11055999994277954,16,1340.0,173.625,1.9010982678781814,0.3125,"[224, 4, 1340, 12, 4, 24, 4, 4, 168, 4, 56, 128, 64, 188, 540, 14]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,16,0,0,372.0,292,0.40169599652290344,0.33929601311683655,0.33500799536705017,13,164.0,23.25,1.8394012407574216,0.5384615384615384,"[4, 18, 4, 4, 90, 4, 164, 8, 26, 2, 0, 0, 0, 42, 4, 2]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,17,0,0,478.0,396,0.39827200770378113,1.1768319606781006,0.5018560290336609,13,110.0,29.875,1.196030794877719,0.38461538461538464,"[24, 108, 28, 52, 4, 4, 58, 4, 0, 34, 0, 2, 0, 110, 48, 2]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,18,0,0,1098.0,954,0.39715200662612915,1.2061439752578735,0.3575040102005005,13,538.0,68.625,2.1266240349201,0.6153846153846154,"[4, 4, 4, 538, 4, 4, 4, 8, 144, 2, 4, 0, 320, 58, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,19,0,0,656.0,522,0.3984319865703583,0.5681599974632263,0.13551999628543854,14,332.0,41.0,2.087753589522753,0.42857142857142855,"[4, 6, 4, 172, 4, 4, 10, 8, 2, 332, 24, 48, 34, 0, 0, 4]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,20,0,0,2738.0,1430,0.44012799859046936,0.3826240003108978,0.1337919980287552,14,592.0,171.125,1.0831320741628456,0.21428571428571427,"[146, 4, 196, 592, 340, 510, 208, 4, 0, 382, 84, 178, 0, 2, 54, 38]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,21,0,0,4026.0,1502,0.43062400817871094,0.2560960054397583,0.16495999693870544,16,1258.0,251.625,1.3745313930121277,0.3125,"[628, 4, 1258, 4, 4, 14, 174, 4, 80, 10, 358, 436, 4, 726, 72, 250]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,22,0,0,1066.0,846,0.3922559916973114,0.43055999279022217,0.15404799580574036,12,352.0,66.625,1.490799481850728,0.3333333333333333,"[116, 352, 4, 130, 4, 56, 4, 8, 172, 4, 0, 0, 204, 0, 12, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,23,0,0,2956.0,1372,0.42419201135635376,0.3553279936313629,0.12345600128173828,14,1096.0,184.75,1.7298737551344123,0.07142857142857142,"[26, 8, 8, 342, 882, 90, 200, 116, 8, 2, 0, 14, 0, 146, 1096, 18]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,24,0,0,1418.0,1122,0.4188160002231598,0.40959998965263367,0.13491199910640717,14,784.0,88.625,2.219993709217709,0.42857142857142855,"[10, 312, 14, 4, 4, 4, 4, 4, 164, 70, 4, 784, 0, 0, 24, 16]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,25,0,0,2428.0,1280,0.4459199905395508,0.3678399920463562,0.14851200580596924,15,860.0,151.75,1.7028756021169877,0.4,"[444, 56, 4, 4, 4, 4, 18, 4, 70, 0, 2, 8, 638, 290, 860, 22]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,26,0,0,1760.0,1210,0.42022401094436646,0.3814080059528351,0.1319359987974167,14,812.0,110.0,1.8711820633090697,0.21428571428571427,"[4, 10, 812, 6, 346, 24, 68, 4, 52, 236, 16, 2, 0, 12, 168, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,27,0,0,3486.0,1476,0.424127995967865,0.31011199951171875,0.1499519944190979,16,1184.0,217.875,1.6706621421628607,0.1875,"[12, 4, 1184, 10, 4, 322, 26, 4, 298, 6, 18, 1092, 246, 34, 158, 68]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,28,0,0,780.0,662,0.4084480106830597,0.3941439986228943,0.1175680011510849,16,282.0,48.75,1.5958443732527117,0.375,"[4, 40, 4, 4, 192, 4, 282, 52, 14, 6, 112, 18, 18, 26, 2, 2]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,29,0,0,1952.0,1286,0.4289279878139496,0.3639039993286133,0.1456959992647171,12,1008.0,122.0,2.016551706437325,0.25,"[18, 106, 22, 186, 10, 4, 68, 4, 0, 0, 0, 0, 232, 1008, 292, 2]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,30,0,0,1006.0,748,0.38393598794937134,0.3373439908027649,0.16918399930000305,13,442.0,62.875,1.9132469921209283,0.3076923076923077,"[14, 4, 4, 288, 10, 4, 60, 6, 24, 442, 0, 0, 52, 96, 2, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,31,0,0,1258.0,1032,0.4204480051994324,0.3057279884815216,0.27884799242019653,14,630.0,78.625,1.9717465945294637,0.42857142857142855,"[4, 8, 4, 154, 4, 4, 48, 56, 2, 218, 630, 94, 30, 2, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,32,0,0,3880.0,1430,0.45577600598335266,0.49113601446151733,0.10358399897813797,14,912.0,242.5,1.0426162143941506,0.14285714285714285,"[174, 4, 618, 912, 378, 496, 416, 4, 0, 168, 186, 256, 0, 138, 34, 96]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,33,0,0,2718.0,1370,0.4551680088043213,0.3052479922771454,0.1162559986114502,16,692.0,169.875,1.2541081731911783,0.25,"[318, 4, 692, 4, 70, 8, 38, 4, 88, 18, 208, 156, 4, 404, 110, 592]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,34,0,0,1434.0,978,0.4493120014667511,0.346015989780426,0.15747199952602386,12,418.0,89.625,1.458111471184457,0.08333333333333333,"[30, 418, 8, 194, 42, 382, 4, 134, 132, 6, 72, 0, 0, 0, 12, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,35,0,0,1966.0,1248,0.42841601371765137,0.4063360095024109,0.15334400534629822,14,410.0,122.875,1.1015518521887433,0.0,"[28, 12, 8, 354, 172, 96, 260, 142, 22, 10, 0, 28, 0, 106, 318, 410]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,36,0,0,1296.0,1204,0.45683199167251587,0.31561601161956787,0.12249600142240524,14,960.0,81.0,2.821088957307969,0.21428571428571427,"[24, 32, 20, 4, 10, 4, 6, 20, 112, 44, 4, 960, 0, 0, 38, 18]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,37,0,0,2068.0,1268,0.43830400705337524,0.30668801069259644,0.12009599804878235,14,878.0,129.25,1.8476145635091656,0.2857142857142857,"[240, 80, 22, 4, 4, 4, 24, 4, 20, 0, 12, 0, 550, 200, 878, 26]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,38,0,0,2864.0,1466,0.4599680006504059,0.36691200733184814,0.1528639942407608,16,968.0,179.0,1.6168190388848356,0.0625,"[4, 10, 864, 36, 224, 32, 968, 38, 10, 76, 14, 32, 204, 238, 98, 16]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,39,0,0,2364.0,1264,0.4158079922199249,0.3304640054702759,0.17843200266361237,15,726.0,147.75,1.391261197568162,0.2,"[12, 4, 726, 14, 6, 290, 12, 4, 500, 0, 26, 296, 144, 144, 184, 2]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,40,0,0,582.0,512,0.40617600083351135,0.3516800105571747,0.1241919994354248,14,226.0,36.375,1.8033839098463733,0.5,"[4, 64, 4, 4, 58, 4, 176, 4, 18, 0, 0, 6, 6, 226, 4, 4]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,41,0,0,1194.0,1042,0.4205760061740875,0.31142398715019226,0.13203200697898865,13,540.0,74.625,2.0743423997752313,0.3076923076923077,"[28, 94, 36, 4, 4, 6, 540, 4, 0, 0, 34, 8, 0, 410, 24, 2]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,42,0,0,1952.0,1284,0.5081599950790405,0.3221440017223358,0.13542400300502777,13,946.0,122.0,2.158548625528699,0.15384615384615385,"[16, 4, 656, 92, 12, 24, 20, 14, 98, 18, 0, 0, 2, 0, 946, 50]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,43,0,0,1632.0,1060,0.40035200119018555,0.3043519854545593,0.12822400033473969,11,722.0,102.0,1.9761043661645568,0.2727272727272727,"[4, 4, 130, 8, 20, 6, 498, 92, 2, 0, 146, 722, 0, 0, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,44,0,0,3176.0,1338,0.4219200015068054,0.3251839876174927,0.13488000631332397,13,1000.0,198.5,1.5770173148516764,0.15384615384615385,"[40, 4, 54, 12, 4, 224, 454, 210, 0, 156, 0, 52, 930, 36, 0, 1000]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,45,0,0,882.0,760,0.37852799892425537,0.42208001017570496,0.14534400403499603,11,318.0,55.125,1.62588512820273,0.2727272727272727,"[4, 72, 216, 56, 318, 38, 4, 4, 0, 0, 16, 0, 16, 138, 0, 0]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,46,0,0,510.0,410,0.3850240111351013,0.3283520042896271,0.1199679970741272,12,158.0,31.875,1.6299343207756232,0.5,"[4, 150, 4, 10, 4, 32, 4, 4, 0, 0, 44, 94, 0, 2, 0, 158]"
qwen_ep8_short_mixed_rep2,short_mixed,2,16,47,0,0,1096.0,786,0.4060159921646118,0.33792001008987427,0.12256000190973282,13,568.0,68.5,2.0034468672745,0.46153846153846156,"[4, 4, 4, 12, 4, 4, 144, 110, 0, 4, 0, 66, 114, 0, 568, 58]"
qwen_ep8_long_math_rep2,long_math,2,17,0,0,0,8180.0,6520,0.7357119917869568,0.6183680295944214,0.8810240030288696,11,3316.0,511.25,1.7020986407258376,0.2727272727272727,"[848, 2, 2, 1622, 412, 2, 1088, 32, 0, 0, 0, 88, 3316, 0, 768, 0]"
qwen_ep8_long_math_rep2,long_math,2,17,1,0,0,15582.0,10488,0.9892799854278564,0.3240000009536743,0.5373759865760803,14,2850.0,973.875,0.9166965534489998,0.14285714285714285,"[6, 2, 1824, 1212, 822, 2, 2426, 1206, 2850, 1620, 0, 406, 0, 1608, 1212, 386]"
qwen_ep8_long_math_rep2,long_math,2,17,2,0,0,6076.0,5228,0.6134399771690369,0.31462401151657104,1.0724799633026123,14,3010.0,379.75,2.1516046557315835,0.5714285714285714,"[4, 2, 6, 2, 16, 2, 2, 2, 496, 2, 1756, 774, 0, 0, 2, 3010]"
qwen_ep8_long_math_rep2,long_math,2,17,3,0,0,11540.0,8174,0.8105599880218506,0.32793599367141724,0.7843199968338013,12,2416.0,721.25,1.0918937573722878,0.16666666666666666,"[2, 936, 1462, 2, 1218, 2416, 376, 1096, 0, 396, 0, 938, 2322, 376, 0, 0]"
qwen_ep8_long_math_rep2,long_math,2,17,4,0,0,14948.0,13498,1.1123520135879517,0.335999995470047,0.39667201042175293,14,12208.0,934.25,3.1332646944388474,0.21428571428571427,"[2, 166, 6, 2, 118, 20, 2, 6, 0, 0, 26, 850, 12208, 8, 978, 556]"
qwen_ep8_long_math_rep2,long_math,2,17,5,0,0,18026.0,13602,1.1469440460205078,0.31830400228500366,0.4676159918308258,14,12278.0,1126.625,2.6582376126770435,0.5,"[2, 2, 2, 2, 12278, 4, 634, 4, 402, 3448, 168, 0, 504, 574, 0, 2]"
qwen_ep8_long_math_rep2,long_math,2,17,6,0,0,3140.0,3108,0.47619199752807617,0.3367359936237335,1.257248044013977,12,2400.0,196.25,2.9662023059669633,0.5833333333333334,"[60, 2, 2, 508, 4, 2, 2, 2, 124, 0, 0, 0, 2400, 30, 0, 4]"
qwen_ep8_long_math_rep2,long_math,2,17,7,0,0,10030.0,9432,0.8510079979896545,0.32972800731658936,0.9136959910392761,13,7840.0,626.875,2.9963807650540146,0.46153846153846156,"[6, 2, 4, 250, 2, 2, 2, 2, 0, 664, 820, 254, 182, 0, 0, 7840]"
qwen_ep8_long_math_rep2,long_math,2,17,8,0,0,10266.0,8144,0.8102719783782959,0.33395200967788696,0.7782719731330872,15,3554.0,641.625,1.716030328643992,0.26666666666666666,"[2, 2, 14, 542, 854, 868, 884, 2, 12, 3282, 44, 3554, 4, 0, 82, 120]"
qwen_ep8_long_math_rep2,long_math,2,17,9,0,0,36348.0,14412,1.462175965309143,0.3479999899864197,0.35516801476478577,16,11058.0,2271.75,1.554280298998251,0.375,"[9114, 2, 11058, 2, 2, 2, 2692, 4, 1158, 36, 238, 2432, 4, 7644, 1928, 32]"
qwen_ep8_long_math_rep2,long_math,2,17,10,0,0,38170.0,14348,1.4785280227661133,0.35311999917030334,0.35100799798965454,13,11112.0,2385.625,1.5757593923118005,0.38461538461538464,"[4508, 11112, 2, 252, 2, 9930, 7510, 6, 2, 4234, 0, 0, 606, 4, 2, 0]"
qwen_ep8_long_math_rep2,long_math,2,17,11,0,0,17120.0,10432,0.998848021030426,0.3386240005493164,0.6699519753456116,13,4886.0,1070.0,1.543283283979608,0.3076923076923077,"[24, 2, 2, 4886, 3390, 2, 2586, 214, 20, 4, 0, 0, 0, 8, 2002, 3980]"
qwen_ep8_long_math_rep2,long_math,2,17,12,0,0,17564.0,13506,1.1620800495147705,0.37411201000213623,0.4378879964351654,15,12154.0,1097.75,2.804030073049599,0.4,"[10, 404, 54, 2, 98, 4, 2, 2, 4794, 4, 4, 12154, 0, 6, 16, 10]"
qwen_ep8_long_math_rep2,long_math,2,17,13,0,0,8002.0,6468,0.6869120001792908,0.32256001234054565,0.9799039959907532,14,3182.0,500.125,1.8323034845889143,0.42857142857142855,"[520, 574, 4, 2, 2, 4, 40, 2, 0, 0, 2, 1544, 20, 3182, 2080, 26]"
qwen_ep8_long_math_rep2,long_math,2,17,14,0,0,28590.0,14372,1.346943974494934,0.3569920063018799,0.36531201004981995,15,13140.0,1786.875,2.010303527750571,0.26666666666666666,"[44, 6, 13140, 2, 938, 3738, 144, 2, 4, 1982, 38, 110, 0, 2, 8122, 318]"
qwen_ep8_long_math_rep2,long_math,2,17,15,0,0,24850.0,13910,1.2435840368270874,0.36265599727630615,0.3702079951763153,16,10624.0,1553.125,1.8606339705467125,0.25,"[5236, 2, 10624, 10, 2, 374, 2, 2, 58, 14, 88, 878, 12, 1880, 5222, 446]"
qwen_ep8_long_math_rep2,long_math,2,17,16,0,0,2624.0,2588,0.4570240080356598,0.33350399136543274,1.491968035697937,15,834.0,164.0,1.8610850909202,0.3333333333333333,"[2, 48, 4, 18, 58, 2, 772, 14, 34, 14, 788, 0, 834, 28, 4, 4]"
qwen_ep8_long_math_rep2,long_math,2,17,17,0,0,11154.0,10708,0.9664959907531738,0.3333440124988556,0.9051520228385925,14,8268.0,697.125,2.868444637544645,0.35714285714285715,"[54, 140, 18, 1194, 2, 2, 18, 2, 0, 8, 2, 0, 1394, 8268, 48, 4]"
qwen_ep8_long_math_rep2,long_math,2,17,18,0,0,6524.0,6044,0.6314240097999573,0.3356800079345703,1.120255947113037,13,3718.0,407.75,2.563440257176559,0.5384615384615384,"[24, 2, 4, 3718, 2, 2, 52, 2, 182, 2, 0, 0, 2506, 26, 0, 2]"
qwen_ep8_long_math_rep2,long_math,2,17,19,0,0,8776.0,8642,0.7863680124282837,0.3346560001373291,0.9142720103263855,13,8124.0,548.5,3.5719974574999998,0.46153846153846156,"[2, 16, 2, 54, 2, 2, 2, 8, 0, 472, 8124, 10, 4, 0, 0, 78]"
qwen_ep8_long_math_rep2,long_math,2,17,20,0,0,20134.0,12844,1.1304320096969604,0.3529919981956482,0.5335680246353149,15,4666.0,1258.375,1.2210239192630479,0.2,"[2110, 2, 44, 668, 908, 1334, 2920, 2, 0, 4058, 4666, 2946, 4, 398, 42, 32]"
qwen_ep8_long_math_rep2,long_math,2,17,21,0,0,36760.0,14082,1.4775680303573608,0.3421440124511719,0.36185601353645325,16,12820.0,2297.5,1.4723566100387067,0.375,"[3320, 2, 12820, 2, 2, 2, 3288, 2, 2280, 20, 348, 4856, 4, 6788, 2462, 564]"
qwen_ep8_long_math_rep2,long_math,2,17,22,0,0,28382.0,13746,1.2903039455413818,0.3630400002002716,0.35574400424957275,13,9472.0,1773.875,1.6848571282181843,0.3076923076923077,"[3356, 9472, 2, 164, 2, 168, 1280, 8, 4278, 1236, 0, 0, 8412, 2, 2, 0]"
qwen_ep8_long_math_rep2,long_math,2,17,23,0,0,26578.0,14078,1.2571840286254883,0.35657599568367004,0.35715198516845703,13,11974.0,1661.125,1.9914661059582026,0.23076923076923078,"[2, 2, 6, 1530, 7190, 394, 4610, 134, 6, 0, 0, 98, 0, 4, 11974, 628]"
qwen_ep8_long_math_rep2,long_math,2,17,24,0,0,15504.0,13822,1.1279040575027466,0.33372798562049866,0.6513280272483826,14,12972.0,969.0,3.225754374155839,0.5714285714285714,"[22, 1422, 4, 2, 2, 2, 2, 2, 1026, 24, 4, 12972, 0, 0, 2, 18]"
qwen_ep8_long_math_rep2,long_math,2,17,25,0,0,13296.0,10562,0.9776319861412048,0.3486720025539398,0.6885120272636414,14,7648.0,831.0,2.2546591577873523,0.35714285714285715,"[1322, 1886, 2, 2, 2, 2, 20, 4, 102, 0, 0, 12, 482, 7648, 1782, 30]"
