batch_id,condition,step,layer,domain,n_ranks,max_local_rows,total_assignments,rank_max_assignments,rank_mean_assignments,rank_ratio,rank_cv,hottest_rank,expert_max_ms,expert_mean_ms,expert_ratio,dispatch_max_ms,dispatch_mean_ms,dispatch_ratio,combine_max_ms,combine_mean_ms,combine_ratio,critical_moe_ms
code_vs_math_rep2,code_vs_math,12,12,code|math,4,545,3708.0,1001.0,927.0,1.0798274002157497,0.060908712895331625,3,0.5063040256500244,0.492856003344059,1.0272859054464585,0.3932799994945526,0.35016800463199615,1.1231180298950052,0.31913599371910095,0.29790399968624115,1.0712712620683904,1.218720018863678
code_vs_math_rep2,code_vs_math,12,13,code|math,4,555,3708.0,1044.0,927.0,1.1262135922330097,0.10549974298084538,0,0.5159680247306824,0.5084800124168396,1.0147262667774328,0.4187520146369934,0.3428400084376335,1.22142108368653,0.34332799911499023,0.3312719985842705,1.0363930564075516,1.278048038482666
code_vs_math_rep2,code_vs_math,12,14,code|math,4,571,3708.0,1153.0,927.0,1.2437971952535058,0.20753369052956122,2,0.5273920297622681,0.4891280084848404,1.0782290537725638,0.3400000035762787,0.3144960030913353,1.0810948318396802,0.34627199172973633,0.3310159966349602,1.046088392252536,1.213664025068283
code_vs_math_rep2,code_vs_math,12,15,code|math,4,554,3708.0,984.0,927.0,1.0614886731391586,0.05497386108410316,0,0.5013440251350403,0.4923439994454384,1.0182799540559837,0.4792959988117218,0.40639999508857727,1.1793700900691606,0.3312639892101288,0.3216960057616234,1.0297423134796249,1.3119040131568909
code_vs_math_rep2,code_vs_math,12,16,code|math,4,582,3708.0,1271.0,927.0,1.37108953613808,0.22881298970800104,0,0.5140799880027771,0.5064399987459183,1.0150856750568231,0.36243200302124023,0.31591199338436127,1.1472562315172359,0.3500800132751465,0.3384240046143532,1.0344420268712196,1.2265920042991638
code_vs_math_rep2,code_vs_math,12,17,code|math,4,556,3708.0,972.0,927.0,1.0485436893203883,0.06089438199527161,0,0.4984000027179718,0.49348000437021255,1.0099700054798335,0.40825599431991577,0.3304800018668175,1.2353425079089713,0.34755200147628784,0.3271920010447502,1.0622264614248713,1.2542079985141754
code_vs_math_rep2,code_vs_math,12,18,code|math,4,578,3708.0,1128.0,927.0,1.2168284789644013,0.16031308354922394,2,0.5098559856414795,0.49479199200868607,1.0304451039549747,0.436383992433548,0.38046399503946304,1.1469784214095862,0.36790400743484497,0.35362400114536285,1.0403818921883985,1.3141439855098724
code_vs_math_rep2,code_vs_math,12,19,code|math,4,567,3708.0,1189.0,927.0,1.2826321467098165,0.16982841126122863,1,0.5240640044212341,0.5136400014162064,1.020294375391883,0.38787201046943665,0.3327280059456825,1.1657329817098603,0.34703999757766724,0.3296639993786812,1.0527082066338291,1.258976012468338
code_vs_math_rep2,code_vs_math,12,20,code|math,4,580,3708.0,1092.0,927.0,1.1779935275080906,0.23677365662108607,3,0.5009279847145081,0.4905119985342026,1.0212349263859632,0.36713600158691406,0.32151199877262115,1.1419045105267098,0.32793599367141724,0.3267039954662323,1.0037709921589015,1.1959999799728394
code_vs_math_rep2,code_vs_math,12,21,code|math,4,556,3708.0,1030.0,927.0,1.1111111111111112,0.13089582545348485,2,0.5961920022964478,0.5199199989438057,1.146699498975968,0.4166400134563446,0.35464800149202347,1.1747987066147767,0.35651201009750366,0.33194400370121,1.0740125024773992,1.369344025850296
code_vs_math_rep2,code_vs_math,12,22,code|math,4,533,3708.0,994.0,927.0,1.0722761596548005,0.08434614227487433,0,0.6436160206794739,0.5492639988660812,1.1717790024617962,0.5098559856414795,0.42293599247932434,1.2055157156349239,0.37935999035835266,0.34167999774217606,1.110278602391613,1.532831996679306
code_vs_math_rep2,code_vs_math,12,23,code|math,4,554,3708.0,1072.0,927.0,1.1564185544768069,0.0906983229163318,1,0.5251200199127197,0.5148480087518692,1.019951541010623,0.5398079752922058,0.4301600009202957,1.2549004420153578,0.31494399905204773,0.3004800006747246,1.0481363097205951,1.3798719942569733
code_vs_math_rep2,code_vs_math,12,24,code|math,4,571,3708.0,949.0,927.0,1.0237324703344122,0.027703055099021053,3,0.49823999404907227,0.49008800089359283,1.0166337334123987,0.3683519959449768,0.3211919963359833,1.146828065913765,0.33744001388549805,0.3208799958229065,1.0516081347487023,1.2040320038795471
code_vs_math_rep2,code_vs_math,12,25,code|math,4,592,3708.0,1133.0,927.0,1.2222222222222223,0.17412353290642782,0,0.5117759704589844,0.49637599289417267,1.0310248234912016,0.40438398718833923,0.34939999878406525,1.1573668820710414,0.3242560029029846,0.31699199974536896,1.02291541478476,1.2404159605503082
code_vs_math_rep2,code_vs_math,12,26,code|math,4,571,3708.0,1085.0,927.0,1.1704422869471414,0.11331739844041697,2,0.5212799906730652,0.5120479986071587,1.0180295442829945,0.43027201294898987,0.3688800036907196,1.1664281301345443,0.3189440071582794,0.30616800487041473,1.0417287309079606,1.2704960107803345
long_code_vs_chat_rep1,long_code_vs_chat,9,1,chat|long_code,4,1425,8568.0,2856.0,2142.0,1.3333333333333333,0.2636403494651292,3,0.5945919752120972,0.5696319937705994,1.0438177309463934,0.46323201060295105,0.409280002117157,1.1318217557826102,0.31836798787117004,0.2940080016851425,1.082854840842444,1.3761919736862183
long_code_vs_chat_rep1,long_code_vs_chat,9,2,chat|long_code,4,1301,8568.0,2332.0,2142.0,1.0887021475256768,0.08525157405953593,2,0.6424000263214111,0.599823996424675,1.070980871306443,0.379040002822876,0.33101600408554077,1.145080594728359,0.3333440124988556,0.29578400403261185,1.126984583189639,1.3547840416431427
long_code_vs_chat_rep1,long_code_vs_chat,9,3,chat|long_code,4,1267,8568.0,2429.0,2142.0,1.1339869281045751,0.08823961672850661,3,0.5566400289535522,0.5343120098114014,1.0417883534941168,0.3944000005722046,0.33986400067806244,1.1604641850426565,0.31939199566841125,0.28566399961709976,1.1180687664407138,1.270432025194168
long_code_vs_chat_rep1,long_code_vs_chat,9,4,chat|long_code,4,1275,8568.0,2435.0,2142.0,1.1367880485527544,0.1387179310183649,1,0.5834559798240662,0.5627759993076324,1.0367463796286192,0.36182400584220886,0.3230160027742386,1.1201426639382133,0.2800639867782593,0.25490399450063705,1.0987037975882301,1.2253439724445343
long_code_vs_chat_rep1,long_code_vs_chat,9,5,chat|long_code,4,1310,8568.0,2343.0,2142.0,1.0938375350140057,0.0749077895325092,1,0.5464320182800293,0.5318640023469925,1.0273904905553892,0.41628798842430115,0.35103999823331833,1.1858705290546858,0.3264639973640442,0.29264000058174133,1.1155822741766808,1.2891840040683746
long_code_vs_chat_rep1,long_code_vs_chat,9,6,chat|long_code,4,1320,8568.0,2599.0,2142.0,1.2133520074696544,0.1707831827680246,2,0.5555520057678223,0.5416960120201111,1.0255789103856219,0.4506880044937134,0.39639200270175934,1.136975522770084,0.2951360046863556,0.28069600462913513,1.051443553948333,1.3013760149478912
long_code_vs_chat_rep1,long_code_vs_chat,9,7,chat|long_code,4,1285,8568.0,2434.0,2142.0,1.1363211951447245,0.1420753891932591,2,0.563103973865509,0.5470639914274216,1.029320121026857,0.3669759929180145,0.3246480002999306,1.1303811900242067,0.26502400636672974,0.2568720057606697,1.0317356520883607,1.1951039731502533
long_code_vs_chat_rep1,long_code_vs_chat,9,8,chat|long_code,4,1311,8568.0,2860.0,2142.0,1.3352007469654528,0.2004256108102515,2,0.5432320237159729,0.531232014298439,1.0225890177823365,0.3702400028705597,0.3235040009021759,1.1444680802649987,0.31968000531196594,0.2874080017209053,1.1122863782421728,1.2331520318984985
long_code_vs_chat_rep1,long_code_vs_chat,9,9,chat|long_code,4,1302,8568.0,2487.0,2142.0,1.1610644257703082,0.15406480770839584,0,0.5486080050468445,0.5404559969902039,1.0150835740597552,0.4068160057067871,0.35468000173568726,1.1469944843689055,0.33478400111198425,0.2860559970140457,1.1703442843589325,1.2902080118656158
long_code_vs_chat_rep1,long_code_vs_chat,9,10,chat|long_code,4,1333,8568.0,3012.0,2142.0,1.4061624649859943,0.23472468258551876,1,0.567296028137207,0.5424560010433197,1.045791782275635,0.4122239947319031,0.35359200090169907,1.165818213309933,0.2879360020160675,0.26367999613285065,1.0919903149232295,1.2674560248851776
long_code_vs_chat_rep1,long_code_vs_chat,9,11,chat|long_code,4,1345,8568.0,2547.0,2142.0,1.1890756302521008,0.19651645086363692,0,0.5435199737548828,0.5339760035276413,1.0178734066029007,0.3463999927043915,0.30663999915122986,1.129663428330342,0.3973119854927063,0.3261599913239479,1.2181505888565252,1.2872319519519806
long_code_vs_chat_rep1,long_code_vs_chat,9,12,chat|long_code,4,1318,8568.0,2586.0,2142.0,1.207282913165266,0.14825775113551293,1,0.5487679839134216,0.5372640043497086,1.0214121539328458,0.41731199622154236,0.34674399346113205,1.203516150506355,0.30486398935317993,0.28306399285793304,1.07701437500102,1.270943969488144
long_code_vs_chat_rep1,long_code_vs_chat,9,13,chat|long_code,4,1298,8568.0,2858.0,2142.0,1.334267040149393,0.2106360110397435,1,0.5641279816627502,0.55588798224926,1.0148231292573537,0.37724798917770386,0.3184879943728447,1.184496734078053,0.31779199838638306,0.27243199944496155,1.1665002607396913,1.2591679692268372
long_code_vs_chat_rep1,long_code_vs_chat,9,14,chat|long_code,4,1340,8568.0,2776.0,2142.0,1.295985060690943,0.1778953472196263,2,0.5841919779777527,0.5703039914369583,1.0243519013531743,0.3983359932899475,0.357199989259243,1.1151623887671773,0.3343360126018524,0.2866800054907799,1.1662341502662112,1.3168639838695526
long_code_vs_chat_rep1,long_code_vs_chat,9,15,chat|long_code,4,1331,8568.0,2699.0,2142.0,1.2600373482726424,0.20664711206302375,2,0.5597440004348755,0.5359439998865128,1.04440762570978,0.4480319917201996,0.34353599697351456,1.304177715486221,0.3062080144882202,0.28283199667930603,1.0826498348255111,1.3139840066432953
long_code_vs_chat_rep1,long_code_vs_chat,9,16,chat|long_code,4,1358,8568.0,2594.0,2142.0,1.211017740429505,0.14161019107072534,1,0.563040018081665,0.5461760014295578,1.0308765244316254,0.38489601016044617,0.3426080048084259,1.1234297061321326,0.3170880079269409,0.2598640061914921,1.2202074945819192,1.2650240361690521
long_code_vs_chat_rep1,long_code_vs_chat,9,17,chat|long_code,4,1359,8568.0,2705.0,2142.0,1.2628384687208216,0.23431320924407756,3,0.5836160182952881,0.5608400106430054,1.0406105256758873,0.4246399998664856,0.3616959974169731,1.1740246032552826,0.30585598945617676,0.2955999970436096,1.0346955091851848,1.3141120076179504
long_code_vs_chat_rep1,long_code_vs_chat,9,18,chat|long_code,4,1320,8568.0,2722.0,2142.0,1.2707749766573295,0.18327400707845662,3,0.5713599920272827,0.5510319918394089,1.03689078037015,0.3659839928150177,0.32997599989175797,1.1091230663292828,0.2802880108356476,0.27161600440740585,1.0319274501042814,1.217631995677948
long_code_vs_chat_rep1,long_code_vs_chat,9,19,chat|long_code,4,1250,8568.0,2488.0,2142.0,1.161531279178338,0.09722047080560627,1,0.555296003818512,0.5343759953975677,1.0391484808470486,0.6075519919395447,0.4729839861392975,1.2845085874865452,0.3028480112552643,0.2909040004014969,1.041058255772635,1.465696007013321
long_code_vs_chat_rep1,long_code_vs_chat,9,20,chat|long_code,4,1228,8568.0,2547.0,2142.0,1.1890756302521008,0.18852237761862778,2,0.5847359895706177,0.5616319924592972,1.0411372525453042,0.35155200958251953,0.3041919991374016,1.155691177215104,0.29555198550224304,0.28044799715280533,1.0538566454486324,1.2318399846553802
long_code_vs_chat_rep1,long_code_vs_chat,9,21,chat|long_code,4,1340,8568.0,2504.0,2142.0,1.1690009337068161,0.15716292528750928,2,0.6684479713439941,0.5981839895248413,1.117462157211807,0.3838079869747162,0.3325520008802414,1.1541292368074882,0.37670400738716125,0.30137600004673004,1.2499469344896448,1.4289599657058716
long_code_vs_chat_rep1,long_code_vs_chat,9,22,chat|long_code,4,1290,8568.0,2586.0,2142.0,1.207282913165266,0.17477410408342564,0,0.5559679865837097,0.5352720022201538,1.0386644253346242,0.6661120057106018,0.5010640025138855,1.329395052066512,0.3028799891471863,0.2743599973618984,1.1039509843254158,1.5249599814414978
long_code_vs_chat_rep1,long_code_vs_chat,9,23,chat|long_code,4,1307,8568.0,2325.0,2142.0,1.0854341736694677,0.112808149114755,3,0.5733759999275208,0.5635360032320023,1.017461167767603,0.4059840142726898,0.36650400608778,1.1077205365538463,0.4256640076637268,0.31539200246334076,1.3496347540175924,1.4050240218639374
long_code_vs_chat_rep1,long_code_vs_chat,9,24,chat|long_code,4,1358,8568.0,2847.0,2142.0,1.3291316526610644,0.22130845919417375,3,0.5686399936676025,0.5486959964036942,1.036347991227614,0.5128960013389587,0.41410400718450546,1.2385680709204927,0.2691519856452942,0.2561279982328415,1.050849526417697,1.3506879806518555
long_code_vs_chat_rep1,long_code_vs_chat,9,25,chat|long_code,4,1316,8568.0,2344.0,2142.0,1.0943043884220356,0.07282688713053548,1,0.5725759863853455,0.5557919889688492,1.0301983435343056,0.3493120074272156,0.3113600015640259,1.121891076800324,0.301472008228302,0.27724800258874893,1.0873730573831593,1.223360002040863
long_code_vs_chat_rep1,long_code_vs_chat,9,26,chat|long_code,4,1303,8568.0,2301.0,2142.0,1.0742296918767507,0.047299876887865556,0,0.5837119817733765,0.5686719864606857,1.0264475755282003,0.35894399881362915,0.3301679939031601,1.0871556463432044,0.29651200771331787,0.28299200534820557,1.047775209580485,1.2391679883003235
long_code_vs_chat_rep2,long_code_vs_chat,15,1,chat|long_code,4,1425,8568.0,2856.0,2142.0,1.3333333333333333,0.2636403494651292,3,0.8838719725608826,0.6275999993085861,1.408336477907307,3.7552640438079834,2.369928002357483,1.584547733126255,0.7206400036811829,0.6569599956274033,1.0969313329238024,5.359776020050049
long_code_vs_chat_rep2,long_code_vs_chat,15,2,chat|long_code,4,1301,8568.0,2332.0,2142.0,1.0887021475256768,0.08525157405953593,2,1.023967981338501,0.7584079951047897,1.3501545183434132,2.123487949371338,1.4815199747681618,1.4333171239919567,0.5646399855613708,0.49002400040626526,1.1522700624729474,3.7120959162712097
long_code_vs_chat_rep2,long_code_vs_chat,15,3,chat|long_code,4,1267,8568.0,2429.0,2142.0,1.1339869281045751,0.08823961672850661,3,0.6946240067481995,0.569472000002861,1.219768499144312,1.4418879747390747,0.9863520041108131,1.461839149441302,0.4095360040664673,0.3771679997444153,1.085818532706873,2.5460479855537415
long_code_vs_chat_rep2,long_code_vs_chat,15,4,chat|long_code,4,1275,8568.0,2435.0,2142.0,1.1367880485527544,0.1387179310183649,1,0.6231359839439392,0.5726640075445175,1.0881354087815587,1.1749759912490845,0.9322399869561195,1.2603793097156542,0.3694719970226288,0.2818800024688244,1.310742137741722,2.1675839722156525
long_code_vs_chat_rep2,long_code_vs_chat,15,5,chat|long_code,4,1310,8568.0,2343.0,2142.0,1.0938375350140057,0.0749077895325092,1,0.5790719985961914,0.5443120002746582,1.0638604298710912,0.9507840275764465,0.7555999904870987,1.2583166219516786,0.343423992395401,0.295695997774601,1.1614089976868116,1.873280018568039
long_code_vs_chat_rep2,long_code_vs_chat,15,6,chat|long_code,4,1320,8568.0,2599.0,2142.0,1.2133520074696544,0.1707831827680246,2,0.6379520297050476,0.5723200142383575,1.1146771278897751,0.6605439782142639,0.5578719899058342,1.1840421999422488,0.3349120020866394,0.3097760006785393,1.0811425073376948,1.633408010005951
long_code_vs_chat_rep2,long_code_vs_chat,15,7,chat|long_code,4,1285,8568.0,2434.0,2142.0,1.1363211951447245,0.1420753891932591,2,0.5611839890480042,0.5458239912986755,1.0281409355290203,0.5139520168304443,0.4063280001282692,1.2648698014121609,0.2839359939098358,0.257143996655941,1.104190638717273,1.3590719997882843
long_code_vs_chat_rep2,long_code_vs_chat,15,8,chat|long_code,4,1311,8568.0,2860.0,2142.0,1.3352007469654528,0.2004256108102515,2,0.559008002281189,0.5478639900684357,1.020340837169023,0.3864000141620636,0.33803199976682663,1.1430870876976176,0.2921920120716095,0.2718080058693886,1.0749941346908523,1.237600028514862
long_code_vs_chat_rep2,long_code_vs_chat,15,9,chat|long_code,4,1302,8568.0,2487.0,2142.0,1.1610644257703082,0.15406480770839584,0,0.5691840052604675,0.5611120015382767,1.0143857263791571,0.38121598958969116,0.3232719972729683,1.1792422257588722,0.3139519989490509,0.27931199967861176,1.1240190156896137,1.2643519937992096
long_code_vs_chat_rep2,long_code_vs_chat,15,10,chat|long_code,4,1333,8568.0,3012.0,2142.0,1.4061624649859943,0.23472468258551876,1,0.5535039901733398,0.5328720062971115,1.03871846077935,0.4252159893512726,0.3683599978685379,1.154348984177771,0.2786880135536194,0.2561440020799637,1.0880130367706906,1.2574079930782318
long_code_vs_chat_rep2,long_code_vs_chat,15,11,chat|long_code,4,1345,8568.0,2547.0,2142.0,1.1890756302521008,0.19651645086363692,0,0.5605120062828064,0.547104001045227,1.02450723301596,0.377920001745224,0.32491999864578247,1.1631170851912396,0.32844799757003784,0.27692800015211105,1.1860411276202762,1.2668800055980682
long_code_vs_chat_rep2,long_code_vs_chat,15,12,chat|long_code,4,1318,8568.0,2586.0,2142.0,1.207282913165266,0.14825775113551293,1,0.5714560151100159,0.5600640028715134,1.0203405542582533,0.43161600828170776,0.37641600519418716,1.146646269887073,0.3147839903831482,0.28600800037384033,1.1006125352147311,1.3178560137748718
long_code_vs_chat_rep2,long_code_vs_chat,15,13,chat|long_code,4,1298,8568.0,2858.0,2142.0,1.334267040149393,0.2106360110397435,1,0.5534719824790955,0.5384159982204437,1.0279634786269618,0.4267840087413788,0.38093600422143936,1.120356185847132,0.26633599400520325,0.24501600116491318,1.087014695933839,1.2465919852256775
long_code_vs_chat_rep2,long_code_vs_chat,15,14,chat|long_code,4,1340,8568.0,2776.0,2142.0,1.295985060690943,0.1778953472196263,2,0.5735679864883423,0.5579919815063477,1.0279143885543764,0.39420801401138306,0.3457439988851547,1.1401731202349128,0.2921279966831207,0.26104800030589104,1.1190585499249592,1.259903997182846
long_code_vs_chat_rep2,long_code_vs_chat,15,15,chat|long_code,4,1331,8568.0,2699.0,2142.0,1.2600373482726424,0.20664711206302375,2,0.5742719769477844,0.5566239804029465,1.031705419037215,0.3373120129108429,0.3075680062174797,1.0967070894634319,0.296671986579895,0.27484799176454544,1.079403872210373,1.2082559764385223
long_code_vs_chat_rep2,long_code_vs_chat,15,16,chat|long_code,4,1358,8568.0,2594.0,2142.0,1.211017740429505,0.14161019107072534,1,0.576960027217865,0.552496001124382,1.0442791007422612,0.375328004360199,0.32686400413513184,1.148269615534145,0.2672640085220337,0.24619999900460243,1.0855564971673193,1.2195520401000977
long_code_vs_chat_rep2,long_code_vs_chat,15,17,chat|long_code,4,1359,8568.0,2705.0,2142.0,1.2628384687208216,0.23431320924407756,3,0.5620160102844238,0.5386479943990707,1.0433827214216642,0.38147199153900146,0.3255999982357025,1.1715970319596043,0.30057600140571594,0.282928004860878,1.0623762803315135,1.2440640032291412
long_code_vs_chat_rep2,long_code_vs_chat,15,18,chat|long_code,4,1320,8568.0,2722.0,2142.0,1.2707749766573295,0.18327400707845662,3,0.5820479989051819,0.5635839998722076,1.032761751641567,0.42630401253700256,0.3765439987182617,1.1321492680486787,0.2947840094566345,0.28040000796318054,1.0512981493757403,1.303136020898819
long_code_vs_chat_rep2,long_code_vs_chat,15,19,chat|long_code,4,1250,8568.0,2488.0,2142.0,1.161531279178338,0.09722047080560627,1,0.5555520057678223,0.536528006196022,1.0354576077149824,0.38915199041366577,0.33162400126457214,1.1734735390976643,0.2916159927845001,0.2592799998819828,1.1247145669439824,1.2363199889659882
long_code_vs_chat_rep2,long_code_vs_chat,15,20,chat|long_code,4,1228,8568.0,2547.0,2142.0,1.1890756302521008,0.18852237761862778,2,0.5456640124320984,0.5339120030403137,1.0220111354022083,0.3805440068244934,0.3243200033903122,1.1733596535718978,0.29734399914741516,0.27906399965286255,1.0655046853671264,1.223552018404007
long_code_vs_chat_rep2,long_code_vs_chat,15,21,chat|long_code,4,1340,8568.0,2504.0,2142.0,1.1690009337068161,0.15716292528750928,2,1.0656640529632568,0.8084400147199631,1.318173313492398,0.4281280040740967,0.377360001206398,1.1345346690306242,0.6704639792442322,0.5008399859070778,1.338679015474266,2.1642560362815857
long_code_vs_chat_rep2,long_code_vs_chat,15,22,chat|long_code,4,1290,8568.0,2586.0,2142.0,1.207282913165266,0.17477410408342564,0,0.5500479936599731,0.5372239947319031,1.0238708603000315,0.9410240054130554,0.6179280057549477,1.5228699729564261,0.3152320086956024,0.2786879986524582,1.1311287540900423,1.806304007768631
long_code_vs_chat_rep2,long_code_vs_chat,15,23,chat|long_code,4,1307,8568.0,2325.0,2142.0,1.0854341736694677,0.112808149114755,3,0.5628479719161987,0.548432007431984,1.0262857825379614,0.40870401263237,0.357232004404068,1.1440856574823615,0.2847360074520111,0.267255999147892,1.0654054852270918,1.2562879920005798
long_code_vs_chat_rep2,long_code_vs_chat,15,24,chat|long_code,4,1358,8568.0,2847.0,2142.0,1.3291316526610644,0.22130845919417375,3,0.5803520083427429,0.5593920052051544,1.0374692575913764,0.3983359932899475,0.34565600007772446,1.1524058404899016,0.2812800109386444,0.25812800601124763,1.0896919527840305,1.2599680125713348
long_code_vs_chat_rep2,long_code_vs_chat,15,25,chat|long_code,4,1316,8568.0,2344.0,2142.0,1.0943043884220356,0.07282688713053548,1,0.5555840134620667,0.5448160022497177,1.0197644914390995,0.39555200934410095,0.3462960049510002,1.142236709892366,0.2784639894962311,0.2656319960951805,1.048307408707092,1.2296000123023987
long_code_vs_chat_rep2,long_code_vs_chat,15,26,chat|long_code,4,1303,8568.0,2301.0,2142.0,1.0742296918767507,0.047299876887865556,0,0.5547839999198914,0.5420159995555878,1.023556500868558,0.44070398807525635,0.37991999834775925,1.1599915508313372,0.29206401109695435,0.276016004383564,1.058141580410277,1.287551999092102
long_math_vs_factual_rep1,long_math_vs_factual,10,1,factual|long_math,4,1944,12132.0,3477.0,3033.0,1.1463897131552918,0.11420727840228413,1,0.6142719984054565,0.5988959968090057,1.0256739094573617,0.36342400312423706,0.3054239973425865,1.1898999629573748,0.2978239953517914,0.24477599561214447,1.2167205963435368,1.275519996881485
long_math_vs_factual_rep1,long_math_vs_factual,10,2,factual|long_math,4,1823,12132.0,3565.0,3033.0,1.1754038905374218,0.10356880292342077,1,0.6194559931755066,0.5858799964189529,1.0573086587044764,0.4530560076236725,0.38173599541187286,1.1868307235078766,0.26073598861694336,0.2431039996445179,1.0725285844667636,1.3332479894161224
long_math_vs_factual_rep1,long_math_vs_factual,10,3,factual|long_math,4,1925,12132.0,3823.0,3033.0,1.260468183316848,0.2101786878231655,2,0.6117439866065979,0.5804159790277481,1.0539750949505684,0.42985600233078003,0.372871994972229,1.1528245835753772,0.3032959997653961,0.2670319974422455,1.1358039585911195,1.344895988702774
long_math_vs_factual_rep1,long_math_vs_factual,10,4,factual|long_math,4,1904,12132.0,3472.0,3033.0,1.144741180349489,0.10565462057060508,3,0.6335039734840393,0.6028880029916763,1.0507821856471502,0.3631359934806824,0.3258639946579933,1.1143790030003389,0.2454719990491867,0.22617599740624428,1.0853140999231854,1.2421119660139084
long_math_vs_factual_rep1,long_math_vs_factual,10,5,factual|long_math,4,1893,12132.0,3975.0,3033.0,1.3105835806132542,0.2926114616980258,1,0.6082559823989868,0.5781119912862778,1.0521421308795893,0.47734400629997253,0.3933520093560219,1.2135288366302197,0.2840319871902466,0.23519200086593628,1.207660065582545,1.369631975889206
long_math_vs_factual_rep1,long_math_vs_factual,10,6,factual|long_math,4,1861,12132.0,3426.0,3033.0,1.129574678536103,0.09849593791047713,0,0.5962240099906921,0.5871759951114655,1.015409374624569,0.4116800129413605,0.3453119993209839,1.1921972411931285,0.25043201446533203,0.2433280013501644,1.0291952141790064,1.2583360373973846
long_math_vs_factual_rep1,long_math_vs_factual,10,7,factual|long_math,4,1964,12132.0,3827.0,3033.0,1.2617870095614903,0.1762359445050841,0,0.6457599997520447,0.6206480115652084,1.0404609178131523,0.40560001134872437,0.3352160081267357,1.2099661159242088,0.27027198672294617,0.23346399143338203,1.1576602672796636,1.3216319978237152
long_math_vs_factual_rep1,long_math_vs_factual,10,8,factual|long_math,4,1851,12132.0,3978.0,3033.0,1.311572700296736,0.23895629448500116,2,0.5992000102996826,0.5760400146245956,1.0402055327531028,0.3245759904384613,0.30027199536561966,1.0809399326209173,0.25999999046325684,0.2425519973039627,1.0719350628039914,1.1837759912014008
long_math_vs_factual_rep1,long_math_vs_factual,10,9,factual|long_math,4,1787,12132.0,3197.0,3033.0,1.054071876030333,0.0356151768296515,0,0.5948479771614075,0.5833680033683777,1.0196787854780245,0.34326401352882385,0.32549600303173065,1.054587492109269,0.3118720054626465,0.2577200047671795,1.2101195083570913,1.2499839961528778
long_math_vs_factual_rep1,long_math_vs_factual,10,10,factual|long_math,4,1871,12132.0,3798.0,3033.0,1.2522255192878338,0.15391559007896674,1,0.6403200030326843,0.6035840064287186,1.0608631047421635,0.451200008392334,0.3871759995818138,1.1653615122829724,0.23680000007152557,0.2075520008802414,1.140918897756907,1.3283200114965439
long_math_vs_factual_rep1,long_math_vs_factual,10,11,factual|long_math,4,1803,12132.0,3274.0,3033.0,1.0794592812396966,0.0825643426096468,0,0.5779520273208618,0.5698720067739487,1.0141786584546488,0.3240959942340851,0.29813600331544876,1.0870743238989786,0.2614400088787079,0.25306399911642075,1.0330983853552151,1.1634880304336548
long_math_vs_factual_rep1,long_math_vs_factual,10,12,factual|long_math,4,1858,12132.0,3497.0,3033.0,1.1529838443785032,0.10522237650664655,3,0.6274880170822144,0.6045760065317154,1.037897651085988,0.4267840087413788,0.3717679977416992,1.147984795178374,0.2534080147743225,0.23953600227832794,1.057912014745391,1.3076800405979156
long_math_vs_factual_rep1,long_math_vs_factual,10,13,factual|long_math,4,1813,12132.0,4097.0,3033.0,1.3508077810748433,0.2472399132379031,1,0.6605439782142639,0.5991279929876328,1.1025089562588655,0.42931199073791504,0.3736079931259155,1.1490974460849552,0.2786880135536194,0.22392800450325012,1.2445429242842847,1.3685439825057983
long_math_vs_factual_rep1,long_math_vs_factual,10,14,factual|long_math,4,1823,12132.0,3369.0,3033.0,1.1107814045499504,0.14330197964349992,0,0.608735978603363,0.5970319956541061,1.019603610919435,0.42003199458122253,0.3627599999308586,1.157878472437093,0.26361599564552307,0.2250399962067604,1.1714184148995457,1.2923839688301086
long_math_vs_factual_rep1,long_math_vs_factual,10,15,factual|long_math,4,1815,12132.0,3539.0,3033.0,1.166831519947247,0.09757448293835617,0,0.6259520053863525,0.6070400029420853,1.0311544582772276,0.417279988527298,0.3643840029835701,1.1451654987886857,0.25779199600219727,0.2438879981637001,1.0570097665452347,1.3010239899158478
long_math_vs_factual_rep1,long_math_vs_factual,10,16,factual|long_math,4,1761,12132.0,3633.0,3033.0,1.1978239366963404,0.12246879093526064,1,0.6034240126609802,0.5821040123701096,1.0366257573179467,0.35760000348091125,0.3216160014271736,1.111884986735916,0.2279680073261261,0.21304000541567802,1.0700713552899181,1.1889920234680176
long_math_vs_factual_rep1,long_math_vs_factual,10,17,factual|long_math,4,1789,12132.0,3456.0,3033.0,1.13946587537092,0.08098743542971677,0,0.5850560069084167,0.5799599885940552,1.0087868446351194,0.35708799958229065,0.31855200231075287,1.120972390667773,0.2468159943819046,0.23553599789738655,1.0478907537922602,1.188960000872612
long_math_vs_factual_rep1,long_math_vs_factual,10,18,factual|long_math,4,1852,12132.0,3766.0,3033.0,1.2416749093306956,0.17629576620099166,3,0.6309120059013367,0.6056960076093674,1.0416314421346358,0.44092801213264465,0.3776400089263916,1.167588183747207,0.2633279860019684,0.24532799795269966,1.0733711121416285,1.3351680040359497
